timestamp,temperature_C,cpu_percent,memory_percent,cpu_freq_MHz,cpu_voltage_V,throttled_flags_hex
2026-03-24T19:48:58.225672,51.25,66.7,29.3,2400.033792,0.8487,0x0
2026-03-24T19:48:59.243622,50.15,39.7,30.1,2400.030464,0.8487,0x0
2026-03-24T19:49:00.259787,50.15,33.1,30.6,2400.023808,0.8487,0x0
2026-03-24T19:49:01.276207,50.15,23.7,31.1,2400.023808,0.8487,0x0
2026-03-24T19:49:02.292793,52.9,77.9,31.6,2400.033792,0.8487,0x0
2026-03-24T19:49:03.315959,53.45,82.0,31.8,2400.033792,0.8487,0x0
2026-03-24T19:49:04.341770,53.45,83.0,31.7,2400.02048,0.8487,0x0
2026-03-24T19:49:05.369753,54.0,82.0,32.2,2400.030464,0.8487,0x0
2026-03-24T19:49:06.396101,54.0,83.0,32.3,2400.033792,0.8487,0x0
2026-03-24T19:49:07.418580,55.1,83.9,32.1,2400.030464,0.8487,0x0
2026-03-24T19:49:08.438463,54.0,83.1,32.2,2400.03712,0.8487,0x0
2026-03-24T19:49:09.458060,55.1,87.3,32.4,2400.030464,0.8487,0x0
2026-03-24T19:49:10.488968,56.2,82.3,32.3,2400.030464,0.8487,0x0
2026-03-24T19:49:11.508480,55.1,81.4,31.9,2400.030464,0.8487,0x0
2026-03-24T19:49:12.539496,56.75,83.0,32.2,2400.023808,0.8487,0x0
2026-03-24T19:49:13.571382,55.65,83.7,31.9,2400.023808,0.8487,0x0
2026-03-24T19:49:14.597148,55.65,84.2,31.8,2400.023808,0.8487,0x0
2026-03-24T19:49:15.626530,56.2,82.5,31.7,2400.033792,0.8487,0x0
2026-03-24T19:49:16.657378,56.75,81.3,31.8,2400.02048,0.8487,0x0
2026-03-24T19:49:17.681546,56.75,80.8,32.2,2400.023808,0.8487,0x0
2026-03-24T19:49:18.707141,56.2,83.1,32.3,2400.023808,0.8487,0x0
2026-03-24T19:49:19.725039,57.3,81.8,31.7,2400.033792,0.8487,0x0
2026-03-24T19:49:20.748386,57.3,81.6,31.4,2400.033792,0.8487,0x0
2026-03-24T19:49:21.770953,57.3,82.7,31.2,2400.03712,0.8487,0x0
2026-03-24T19:49:22.805483,57.3,82.1,31.6,2400.030464,0.8487,0x0
2026-03-24T19:49:23.828144,57.3,82.6,31.9,2400.02048,0.8487,0x0
2026-03-24T19:49:24.857212,57.85,83.3,31.8,2400.023808,0.8487,0x0
2026-03-24T19:49:25.899088,58.4,82.2,31.5,2400.033792,0.8487,0x0
2026-03-24T19:49:26.918825,56.75,82.6,31.3,2400.030464,0.8487,0x0
2026-03-24T19:49:27.941580,58.95,82.7,31.1,2400.02048,0.8487,0x0
2026-03-24T19:49:29.007705,57.85,82.4,31.0,2400.03712,0.8487,0x0
2026-03-24T19:49:30.034601,57.3,81.8,31.1,2400.027136,0.8487,0x0
2026-03-24T19:49:31.060979,57.85,82.3,31.0,2400.033792,0.8487,0x0
2026-03-24T19:49:32.091210,57.85,81.9,31.1,2400.02048,0.8487,0x0
2026-03-24T19:49:33.115264,57.85,82.0,31.4,2400.02048,0.8487,0x0
2026-03-24T19:49:34.141779,59.5,82.7,31.5,2400.027136,0.8487,0x0
2026-03-24T19:49:35.164159,58.4,83.0,31.4,2400.023808,0.8487,0x0
2026-03-24T19:49:36.188421,58.95,82.1,31.4,2400.027136,0.8487,0x0
2026-03-24T19:49:37.212540,58.4,85.7,31.2,2400.030464,0.8487,0x0
2026-03-24T19:49:38.232088,58.95,82.1,31.3,2400.02048,0.8487,0x0
2026-03-24T19:49:39.256366,59.5,82.2,31.6,2400.030464,0.8487,0x0
2026-03-24T19:49:40.379240,57.85,83.4,31.3,2400.03712,0.8487,0x0
2026-03-24T19:49:41.399348,60.05,84.3,31.4,2400.030464,0.8487,0x0
2026-03-24T19:49:42.422871,60.05,83.3,31.6,2400.027136,0.8487,0x0
2026-03-24T19:49:43.449840,59.5,82.4,31.3,2400.030464,0.8487,0x0
2026-03-24T19:49:44.474305,58.95,83.3,31.0,2400.033792,0.8487,0x0
2026-03-24T19:49:45.497866,58.4,82.4,31.0,2400.030464,0.8487,0x0
2026-03-24T19:49:46.524155,60.6,82.1,31.0,2400.027136,0.8487,0x0
2026-03-24T19:49:47.547731,58.4,82.6,31.0,2400.02048,0.8487,0x0
2026-03-24T19:49:48.657778,58.95,83.9,31.5,2400.02048,0.8487,0x0
2026-03-24T19:49:49.674553,57.85,82.5,31.7,2400.030464,0.8487,0x0
2026-03-24T19:49:50.692978,59.5,84.1,31.8,2400.023808,0.8487,0x0
2026-03-24T19:49:51.716212,58.95,83.6,31.5,2400.023808,0.8487,0x0
2026-03-24T19:49:52.734532,58.95,87.4,31.4,2400.03712,0.8487,0x0
2026-03-24T19:49:53.764139,58.95,81.4,31.4,2400.030464,0.8487,0x0
2026-03-24T19:49:54.798309,58.95,82.1,31.4,2400.033792,0.8487,0x0
2026-03-24T19:49:55.822779,58.95,86.3,31.2,2400.030464,0.8487,0x0
2026-03-24T19:49:56.847496,58.95,83.9,31.4,2400.027136,0.8487,0x0
2026-03-24T19:49:57.872791,58.4,81.9,31.6,2400.023808,0.8487,0x0
2026-03-24T19:49:58.892959,59.5,81.8,31.8,2400.030464,0.8487,0x0
2026-03-24T19:49:59.924511,58.95,84.5,31.6,2400.027136,0.8487,0x0
2026-03-24T19:50:00.955899,58.95,83.9,31.9,2400.02048,0.8487,0x0
2026-03-24T19:50:01.980365,59.5,82.2,31.9,2400.03712,0.8487,0x0
2026-03-24T19:50:03.002797,60.05,83.7,31.8,2400.03712,0.8487,0x0
2026-03-24T19:50:04.027500,61.15,85.3,31.7,2400.027136,0.8487,0x0
2026-03-24T19:50:05.054211,60.05,93.2,31.8,2400.017408,0.8487,0x0
2026-03-24T19:50:06.076057,60.05,83.1,31.7,2400.027136,0.8487,0x0
2026-03-24T19:50:07.099105,58.95,83.4,31.6,2400.027136,0.8487,0x0
2026-03-24T19:50:08.122438,59.5,81.3,31.3,2400.023808,0.8487,0x0
2026-03-24T19:50:09.148976,60.6,82.2,31.3,2400.030464,0.8487,0x0
2026-03-24T19:50:10.183428,58.95,83.1,31.1,2400.033792,0.8487,0x0
2026-03-24T19:50:11.208365,60.6,83.8,31.0,2400.017408,0.8487,0x0
2026-03-24T19:50:12.234526,60.6,83.1,31.0,2400.023808,0.8487,0x0
2026-03-24T19:50:13.254204,60.05,82.0,31.0,2400.02048,0.8487,0x0
2026-03-24T19:50:14.275198,58.95,82.9,31.1,2400.02048,0.8487,0x0
2026-03-24T19:50:15.299741,61.15,87.8,31.2,2400.033792,0.8487,0x0
2026-03-24T19:50:16.324219,61.15,82.4,31.7,2400.030464,0.8487,0x0
