timestamp,npu_utilization_percent,hailo_temp_C,hailo_clock_MHz
2026-04-17T10:04:57.962777,,47.33220672607422,400.0
2026-04-17T10:05:00.373235,100.0,48.29334259033203,400.0
2026-04-17T10:05:02.574986,100.0,48.6474494934082,400.0
2026-04-17T10:05:04.776627,100.0,49.05213928222656,400.0
2026-04-17T10:05:06.978377,100.0,49.355655670166016,400.0
2026-04-17T10:05:09.180276,100.0,49.760345458984375,400.0
2026-04-17T10:05:11.383398,100.0,49.91210174560547,400.0
2026-04-17T10:05:13.588236,100.0,50.11444854736328,400.0
2026-04-17T10:05:15.790978,100.0,50.11444854736328,400.0
2026-04-17T10:05:17.994161,100.0,50.21562194824219,400.0
2026-04-17T10:05:20.198308,100.0,50.266204833984375,400.0
2026-04-17T10:05:22.401566,100.0,50.31679153442383,400.0
2026-04-17T10:05:24.604688,100.0,50.46855163574219,400.0
2026-04-17T10:05:26.806464,100.0,50.62031173706055,400.0
2026-04-17T10:05:29.008344,100.0,50.670894622802734,400.0
2026-04-17T10:05:31.210326,100.0,50.670894622802734,400.0
2026-04-17T10:05:33.412165,100.0,50.77206802368164,400.0
2026-04-17T10:05:35.614107,100.0,50.822654724121094,400.0
2026-04-17T10:05:37.815869,100.0,50.822654724121094,400.0
2026-04-17T10:05:40.017704,100.0,50.87324142456055,400.0
2026-04-17T10:05:42.219642,100.0,50.97441482543945,400.0
2026-04-17T10:05:44.421295,100.0,51.075584411621094,400.0
2026-04-17T10:05:46.624925,100.0,51.025001525878906,400.0
2026-04-17T10:05:48.826623,100.0,51.075584411621094,400.0
2026-04-17T10:05:51.029393,100.0,51.22734451293945,400.0
2026-04-17T10:05:53.232431,100.0,51.1767578125,400.0
2026-04-17T10:05:55.435929,100.0,51.32851791381836,400.0
2026-04-17T10:05:57.639067,100.0,51.1767578125,400.0
2026-04-17T10:05:59.845643,89.7,51.22734451293945,400.0
2026-04-17T10:06:02.049192,100.0,51.22734451293945,400.0
2026-04-17T10:06:04.251798,100.0,51.12617111206055,400.0
2026-04-17T10:06:06.454158,100.0,51.277931213378906,400.0
2026-04-17T10:06:08.657246,100.0,51.075584411621094,400.0
2026-04-17T10:06:10.859058,100.0,51.1767578125,400.0
2026-04-17T10:06:13.063083,100.0,51.22734451293945,400.0
2026-04-17T10:06:15.266509,100.0,51.277931213378906,400.0
2026-04-17T10:06:17.470716,100.0,51.32851791381836,400.0
2026-04-17T10:06:19.673526,100.0,51.32851791381836,400.0
2026-04-17T10:06:21.876706,100.0,51.32851791381836,400.0
2026-04-17T10:06:24.081601,100.0,51.32851791381836,400.0
2026-04-17T10:06:26.285610,100.0,51.37910461425781,400.0
2026-04-17T10:06:28.487647,100.0,51.48027420043945,400.0
2026-04-17T10:06:30.692107,100.0,51.37910461425781,400.0
2026-04-17T10:06:32.896148,100.0,51.48027420043945,400.0
2026-04-17T10:06:35.100069,100.0,51.530860900878906,400.0
2026-04-17T10:06:37.303428,100.0,51.48027420043945,400.0
2026-04-17T10:06:39.505384,100.0,51.48027420043945,400.0
2026-04-17T10:06:41.707593,100.0,51.37910461425781,400.0
2026-04-17T10:06:43.909285,100.0,51.32851791381836,400.0
2026-04-17T10:06:46.113144,100.0,51.32851791381836,400.0
2026-04-17T10:06:48.315108,100.0,51.37910461425781,400.0
2026-04-17T10:06:50.518215,100.0,51.48027420043945,400.0
2026-04-17T10:06:52.720381,100.0,51.37910461425781,400.0
2026-04-17T10:06:54.924764,100.0,51.4296875,400.0
2026-04-17T10:06:57.129092,100.0,51.1767578125,400.0
2026-04-17T10:06:59.337406,82.7,51.025001525878906,400.0
2026-04-17T10:07:01.543713,87.9,51.22734451293945,400.0
2026-04-17T10:07:03.745335,92.7,51.1767578125,400.0
2026-04-17T10:07:05.949065,92.6,51.32851791381836,400.0
2026-04-17T10:07:08.150543,93.2,51.277931213378906,400.0
2026-04-17T10:07:10.353777,91.7,51.22734451293945,400.0
2026-04-17T10:07:12.556754,92.0,51.37910461425781,400.0
2026-04-17T10:07:14.758518,92.4,51.37910461425781,400.0
2026-04-17T10:07:16.963349,89.2,51.22734451293945,400.0
2026-04-17T10:07:19.167672,91.8,51.277931213378906,400.0
2026-04-17T10:07:21.369960,91.7,51.32851791381836,400.0
2026-04-17T10:07:23.573211,91.7,51.32851791381836,400.0
2026-04-17T10:07:25.776641,93.0,51.1767578125,400.0
2026-04-17T10:07:27.979428,91.7,51.1767578125,400.0
2026-04-17T10:07:30.182082,91.9,51.1767578125,400.0
2026-04-17T10:07:32.384012,91.8,51.1767578125,400.0
2026-04-17T10:07:34.587109,92.7,51.22734451293945,400.0
2026-04-17T10:07:36.790020,90.9,51.32851791381836,400.0
2026-04-17T10:07:38.992289,93.0,51.277931213378906,400.0
2026-04-17T10:07:41.195259,91.5,51.277931213378906,400.0
2026-04-17T10:07:43.400539,91.9,51.4296875,400.0
2026-04-17T10:07:45.605131,92.8,51.48027420043945,400.0
2026-04-17T10:07:47.808165,91.3,51.530860900878906,400.0
2026-04-17T10:07:50.010923,92.8,51.4296875,400.0
2026-04-17T10:07:52.218252,92.9,51.37910461425781,400.0
2026-04-17T10:07:54.421209,92.4,51.4296875,400.0
2026-04-17T10:07:56.627404,92.4,51.37910461425781,400.0
