timestamp,temperature_C,cpu_percent,memory_percent,cpu_freq_MHz,cpu_voltage_V,throttled_flags_hex
2026-02-03T22:23:01.024200,51.8,100.0,13.0,2400.033792,0.8589,0x0
2026-02-03T22:23:02.043008,50.7,21.9,13.2,2400.03712,0.8589,0x0
2026-02-03T22:23:03.058865,50.7,10.9,13.7,2400.02048,0.8589,0x0
2026-02-03T22:23:04.074812,50.7,21.2,14.1,2400.023808,0.8589,0x0
2026-02-03T22:23:05.091075,51.25,17.9,14.2,2400.027136,0.8589,0x0
2026-02-03T22:23:06.107162,49.6,15.8,14.7,2400.02048,0.8589,0x0
2026-02-03T22:23:07.122980,50.7,23.5,15.1,2400.033792,0.8589,0x0
2026-02-03T22:23:08.140349,50.7,29.8,15.4,2400.030464,0.8589,0x0
2026-02-03T22:23:09.157721,50.15,11.3,15.4,2400.033792,0.8589,0x0
2026-02-03T22:23:10.175023,52.9,46.1,15.5,2400.02048,0.8589,0x0
2026-02-03T22:23:11.194864,54.0,78.0,15.5,2400.033792,0.8589,0x0
2026-02-03T22:23:12.216581,54.55,78.3,15.6,2400.033792,0.8589,0x0
2026-02-03T22:23:13.243182,55.1,81.2,15.8,2400.023808,0.8589,0x0
2026-02-03T22:23:14.271141,56.2,78.3,15.8,2400.030464,0.8589,0x0
2026-02-03T22:23:15.297546,55.65,79.6,15.8,2400.023808,0.8589,0x0
2026-02-03T22:23:16.322443,55.1,77.7,15.8,2400.030464,0.8589,0x0
2026-02-03T22:23:17.345256,56.75,79.0,15.8,2400.023808,0.8589,0x0
2026-02-03T22:23:18.369014,55.65,76.6,15.8,2400.023808,0.8589,0x0
2026-02-03T22:23:19.388378,56.2,78.2,15.7,2400.023808,0.8589,0x0
2026-02-03T22:23:20.419522,56.75,79.7,15.7,2400.02048,0.8589,0x0
2026-02-03T22:23:21.444360,55.65,75.4,15.7,2400.033792,0.8589,0x0
2026-02-03T22:23:22.462079,58.4,75.4,15.7,2400.03712,0.8589,0x0
2026-02-03T22:23:23.486068,56.75,79.9,15.6,2400.023808,0.8589,0x0
2026-02-03T22:23:24.512197,56.75,75.7,15.6,2400.030464,0.8589,0x0
2026-02-03T22:23:25.542004,57.85,77.9,15.6,2400.02048,0.8589,0x0
2026-02-03T22:23:26.565986,56.2,76.9,15.6,2400.023808,0.8589,0x0
2026-02-03T22:23:27.597075,56.75,79.2,15.6,2400.030464,0.8589,0x0
2026-02-03T22:23:28.632176,57.3,78.6,15.5,2400.023808,0.8589,0x0
2026-02-03T22:23:29.658523,57.85,74.7,15.5,2400.02048,0.8589,0x0
2026-02-03T22:23:30.683471,57.85,80.7,15.7,2400.023808,0.8589,0x0
2026-02-03T22:23:31.717819,57.85,84.0,15.7,2400.030464,0.8589,0x0
2026-02-03T22:23:32.750608,57.3,78.6,15.7,2400.033792,0.8589,0x0
2026-02-03T22:23:33.779586,58.4,79.5,15.6,2400.02048,0.8589,0x0
2026-02-03T22:23:34.804934,58.95,78.2,15.6,2400.02048,0.8589,0x0
2026-02-03T22:23:35.830074,58.4,76.1,15.6,2400.017408,0.8589,0x0
2026-02-03T22:23:36.857873,58.4,76.5,15.6,2400.023808,0.8589,0x0
2026-02-03T22:23:37.881640,58.4,78.9,15.6,2400.023808,0.8589,0x0
2026-02-03T22:23:38.905591,58.4,77.3,15.5,2400.033792,0.8589,0x0
2026-02-03T22:23:39.934419,57.85,79.5,15.5,2400.030464,0.8589,0x0
2026-02-03T22:23:40.964103,58.4,77.0,15.5,2400.03712,0.8589,0x0
2026-02-03T22:23:41.989367,59.5,75.9,15.6,2400.030464,0.8589,0x0
2026-02-03T22:23:43.025845,58.95,78.6,15.5,2400.027136,0.8589,0x0
2026-02-03T22:23:44.046793,57.3,78.2,15.5,2400.023808,0.8589,0x0
2026-02-03T22:23:45.073316,58.95,82.8,15.5,2400.027136,0.8589,0x0
2026-02-03T22:23:46.199003,59.5,77.7,15.5,2400.030464,0.8589,0x0
2026-02-03T22:23:47.233425,58.4,77.8,15.5,2400.027136,0.8589,0x0
2026-02-03T22:23:48.251233,58.4,77.2,15.5,2400.023808,0.8589,0x0
2026-02-03T22:23:49.283378,57.85,77.1,15.5,2400.023808,0.8589,0x0
2026-02-03T22:23:50.307978,58.4,76.5,15.5,2400.030464,0.8589,0x0
2026-02-03T22:23:51.341534,59.5,78.2,15.5,2400.02048,0.8589,0x0
2026-02-03T22:23:52.469362,59.5,76.6,15.5,2400.023808,0.8589,0x0
2026-02-03T22:23:53.492528,58.95,79.0,15.5,2400.023808,0.8589,0x0
2026-02-03T22:23:54.517007,58.95,78.6,15.5,2400.023808,0.8589,0x0
2026-02-03T22:23:55.548977,60.6,78.6,15.5,2400.02048,0.8589,0x0
2026-02-03T22:23:56.574054,59.5,77.6,15.5,2400.03712,0.8589,0x0
2026-02-03T22:23:57.599601,59.5,78.6,15.5,2400.030464,0.8589,0x0
2026-02-03T22:23:58.623585,60.6,78.4,15.5,2400.027136,0.8589,0x0
2026-02-03T22:23:59.648527,60.6,82.1,15.5,2400.02048,0.8589,0x0
2026-02-03T22:24:00.679288,60.6,79.2,15.5,2400.02048,0.8589,0x0
2026-02-03T22:24:01.705046,60.05,75.6,15.5,2400.030464,0.8589,0x0
