timestamp,npu_utilization_percent,hailo_temp_C,hailo_clock_MHz
2026-04-17T22:06:55.253991,,54.667205810546875,400.0
2026-04-17T22:06:57.713203,100.0,55.476585388183594,400.0
2026-04-17T22:06:59.915215,100.0,56.03303527832031,400.0
2026-04-17T22:07:02.120170,100.0,56.488311767578125,400.0
2026-04-17T22:07:04.323173,100.0,56.79182815551758,400.0
2026-04-17T22:07:06.526591,100.0,57.09534454345703,400.0
2026-04-17T22:07:08.728419,100.0,57.3482780456543,400.0
2026-04-17T22:07:10.931013,100.0,57.7023811340332,400.0
2026-04-17T22:07:13.132816,100.0,57.90472412109375,400.0
2026-04-17T22:07:15.337147,100.0,58.005897521972656,400.0
2026-04-17T22:07:17.540886,100.0,58.157657623291016,400.0
2026-04-17T22:07:19.742844,100.0,58.258827209472656,400.0
2026-04-17T22:07:21.945327,100.0,58.36000061035156,400.0
2026-04-17T22:07:24.154440,100.0,58.51176071166992,400.0
2026-04-17T22:07:26.357565,100.0,58.51176071166992,400.0
2026-04-17T22:07:28.565447,100.0,58.61293029785156,400.0
2026-04-17T22:07:30.767193,100.0,58.815277099609375,400.0
2026-04-17T22:07:32.970203,100.0,58.76469039916992,400.0
2026-04-17T22:07:35.172024,100.0,58.86586380004883,400.0
2026-04-17T22:07:37.375735,100.0,59.01762008666992,400.0
2026-04-17T22:07:39.578487,100.0,59.11879348754883,400.0
2026-04-17T22:07:41.781316,100.0,59.11879348754883,400.0
2026-04-17T22:07:43.984408,100.0,59.16938018798828,400.0
2026-04-17T22:07:46.188014,100.0,59.27055358886719,400.0
2026-04-17T22:07:48.390123,100.0,59.37172317504883,400.0
2026-04-17T22:07:50.593438,100.0,59.37172317504883,400.0
2026-04-17T22:07:52.796531,100.0,59.42230987548828,400.0
2026-04-17T22:07:54.999463,100.0,59.42230987548828,400.0
2026-04-17T22:07:57.202045,85.5,59.57406997680664,400.0
2026-04-17T22:07:59.404032,100.0,59.67524337768555,400.0
2026-04-17T22:08:01.608215,100.0,59.67524337768555,400.0
2026-04-17T22:08:03.814382,100.0,59.624656677246094,400.0
2026-04-17T22:08:06.017040,100.0,59.725830078125,400.0
2026-04-17T22:08:08.220152,100.0,59.877586364746094,400.0
2026-04-17T22:08:10.423629,100.0,59.82699966430664,400.0
2026-04-17T22:08:12.626399,100.0,59.92817306518555,400.0
2026-04-17T22:08:14.832167,100.0,59.978759765625,400.0
2026-04-17T22:08:17.036038,100.0,59.978759765625,400.0
2026-04-17T22:08:19.239575,100.0,60.13051986694336,400.0
2026-04-17T22:08:21.442161,100.0,60.231689453125,400.0
2026-04-17T22:08:23.644516,100.0,60.231689453125,400.0
2026-04-17T22:08:25.848224,100.0,60.28227615356445,400.0
2026-04-17T22:08:28.050984,100.0,60.28227615356445,400.0
2026-04-17T22:08:30.252817,100.0,60.332862854003906,400.0
2026-04-17T22:08:32.456515,100.0,60.28227615356445,400.0
2026-04-17T22:08:34.660893,100.0,60.28227615356445,400.0
2026-04-17T22:08:36.863980,100.0,60.38344955444336,400.0
2026-04-17T22:08:39.068209,100.0,60.43403625488281,400.0
2026-04-17T22:08:41.270509,100.0,60.484622955322266,400.0
2026-04-17T22:08:43.474791,100.0,60.38344955444336,400.0
2026-04-17T22:08:45.677344,100.0,60.38344955444336,400.0
2026-04-17T22:08:47.879435,100.0,60.585792541503906,400.0
2026-04-17T22:08:50.082546,100.0,60.585792541503906,400.0
2026-04-17T22:08:52.285750,100.0,60.53520965576172,400.0
2026-04-17T22:08:54.489920,100.0,60.585792541503906,400.0
2026-04-17T22:08:56.693784,83.7,60.484622955322266,400.0
2026-04-17T22:08:58.896510,97.5,60.53520965576172,400.0
2026-04-17T22:09:01.101749,98.0,60.585792541503906,400.0
2026-04-17T22:09:03.304621,97.7,60.63637924194336,400.0
2026-04-17T22:09:05.507307,98.0,60.737552642822266,400.0
2026-04-17T22:09:07.710653,97.9,60.68696594238281,400.0
2026-04-17T22:09:09.913968,98.2,60.63637924194336,400.0
2026-04-17T22:09:12.116444,97.3,60.68696594238281,400.0
2026-04-17T22:09:14.323311,97.6,60.78813934326172,400.0
2026-04-17T22:09:16.526642,97.7,60.78813934326172,400.0
2026-04-17T22:09:18.730925,98.0,60.737552642822266,400.0
2026-04-17T22:09:20.936891,94.3,60.737552642822266,400.0
2026-04-17T22:09:23.142175,97.2,60.78813934326172,400.0
2026-04-17T22:09:25.347484,97.9,60.83872604370117,400.0
2026-04-17T22:09:27.554768,97.2,60.737552642822266,400.0
2026-04-17T22:09:29.760803,97.0,60.93989562988281,400.0
2026-04-17T22:09:31.963475,98.1,60.990482330322266,400.0
2026-04-17T22:09:34.167827,97.3,60.889312744140625,400.0
2026-04-17T22:09:36.374581,97.6,60.889312744140625,400.0
2026-04-17T22:09:38.578283,97.7,60.93989562988281,400.0
2026-04-17T22:09:40.780900,93.5,60.889312744140625,400.0
2026-04-17T22:09:42.983748,97.6,60.83872604370117,400.0
2026-04-17T22:09:45.190156,98.0,60.737552642822266,400.0
2026-04-17T22:09:47.393293,97.5,60.63637924194336,400.0
2026-04-17T22:09:49.599522,97.8,60.585792541503906,400.0
2026-04-17T22:09:51.805217,98.1,60.43403625488281,400.0
2026-04-17T22:09:54.009648,98.0,60.38344955444336,400.0
