timestamp,temperature_C,cpu_percent,memory_percent,cpu_freq_MHz,cpu_voltage_V,throttled_flags_hex,num_threads,running_threads
2026-03-28T15:10:49.090217,50.15,66.7,25.3,2400.033792,0.8487,0x0,1,1
2026-03-28T15:10:50.107702,48.5,35.0,26.0,2400.03712,0.8487,0x0,4,1
2026-03-28T15:10:51.126576,50.15,46.6,26.5,2400.027136,0.8487,0x0,10,1
2026-03-28T15:10:52.144852,50.15,35.3,27.0,2400.02048,0.8487,0x0,21,0
2026-03-28T15:10:53.161938,51.8,52.9,27.3,2400.030464,0.8487,0x0,22,4
2026-03-28T15:10:54.189782,51.25,84.1,27.3,2400.030464,0.8487,0x0,22,2
2026-03-28T15:10:55.230103,52.35,78.5,27.6,2400.03712,0.8487,0x0,21,3
2026-03-28T15:10:56.249633,52.35,84.1,27.8,2400.027136,0.8487,0x0,21,3
2026-03-28T15:10:57.281769,52.35,82.9,27.6,2400.027136,0.8487,0x0,22,2
2026-03-28T15:10:58.304358,53.45,82.8,27.5,2400.02048,0.8487,0x0,22,1
2026-03-28T15:10:59.347282,53.45,84.9,27.6,2400.033792,0.8487,0x0,23,
2026-03-28T15:11:00.369921,54.0,83.8,27.4,2400.027136,0.8487,0x0,21,2
2026-03-28T15:11:01.403853,52.9,84.4,27.9,2400.033792,0.8487,0x0,21,3
2026-03-28T15:11:02.435616,54.55,81.6,28.0,2400.023808,0.8487,0x0,21,1
2026-03-28T15:11:03.460399,53.45,80.5,27.9,2400.027136,0.8487,0x0,21,3
2026-03-28T15:11:04.487862,55.65,81.5,28.3,2400.033792,0.8487,0x0,22,2
2026-03-28T15:11:05.520284,55.65,81.2,28.2,2400.030464,0.8487,0x0,22,4
2026-03-28T15:11:06.544543,54.55,83.9,28.0,2400.030464,0.8487,0x0,22,2
2026-03-28T15:11:07.568120,54.55,81.0,27.5,2400.030464,0.8487,0x0,22,4
2026-03-28T15:11:08.590240,55.1,80.6,27.4,2400.023808,0.8487,0x0,21,1
2026-03-28T15:11:09.613775,55.65,81.8,27.3,2400.030464,0.8487,0x0,21,4
2026-03-28T15:11:10.637932,55.65,81.6,27.5,2400.027136,0.8487,0x0,21,3
2026-03-28T15:11:11.663586,55.1,87.5,27.8,2400.033792,0.8487,0x0,21,1
2026-03-28T15:11:12.683528,56.2,80.5,27.7,2400.033792,0.8487,0x0,21,3
2026-03-28T15:11:13.710479,55.1,81.3,27.5,2400.027136,0.8487,0x0,21,3
2026-03-28T15:11:14.735196,54.0,80.2,27.3,2400.027136,0.8487,0x0,22,4
2026-03-28T15:11:15.759531,56.75,81.6,27.0,2400.030464,0.8487,0x0,22,5
2026-03-28T15:11:16.781629,56.2,80.5,27.0,2400.033792,0.8487,0x0,21,3
2026-03-28T15:11:17.808783,56.2,80.9,26.8,2400.030464,0.8487,0x0,22,
2026-03-28T15:11:18.837287,56.75,81.7,26.8,2400.030464,0.8487,0x0,21,3
2026-03-28T15:11:19.862262,56.2,83.8,26.9,2400.027136,0.8487,0x0,22,
2026-03-28T15:11:20.885652,56.2,83.1,26.8,2400.033792,0.8487,0x0,22,4
2026-03-28T15:11:21.907256,56.75,80.1,26.9,2400.027136,0.8487,0x0,22,4
2026-03-28T15:11:22.933988,57.3,81.4,26.9,2400.027136,0.8487,0x0,22,3
2026-03-28T15:11:23.961859,55.65,80.8,26.7,2400.033792,0.8487,0x0,22,2
2026-03-28T15:11:24.984809,55.65,80.9,26.4,2400.023808,0.8487,0x0,21,1
2026-03-28T15:11:26.006298,56.2,79.6,26.6,2400.023808,0.8487,0x0,22,1
2026-03-28T15:11:27.034112,56.75,81.9,26.8,2400.023808,0.8487,0x0,22,4
2026-03-28T15:11:28.065752,56.75,81.6,26.7,2400.023808,0.8487,0x0,23,
2026-03-28T15:11:29.095603,55.65,80.5,26.6,2400.02048,0.8487,0x0,22,4
2026-03-28T15:11:30.120514,57.3,82.3,26.6,2400.027136,0.8487,0x0,21,1
2026-03-28T15:11:31.141867,56.75,80.5,26.5,2400.02048,0.8487,0x0,21,3
2026-03-28T15:11:32.170963,56.2,81.4,26.4,2400.030464,0.8487,0x0,22,2
2026-03-28T15:11:33.197000,57.3,80.6,26.5,2400.033792,0.8487,0x0,22,
2026-03-28T15:11:34.219731,58.95,80.9,26.4,2400.027136,0.8487,0x0,22,5
2026-03-28T15:11:35.244439,58.95,82.5,26.5,2400.027136,0.8487,0x0,21,2
2026-03-28T15:11:36.369960,57.85,81.7,26.6,2400.027136,0.8487,0x0,21,3
2026-03-28T15:11:37.392608,57.3,80.5,26.6,2400.033792,0.8487,0x0,22,2
2026-03-28T15:11:38.416696,56.75,80.9,26.7,2400.027136,0.8487,0x0,21,3
2026-03-28T15:11:39.440592,58.95,82.4,26.7,2400.027136,0.8487,0x0,21,3
2026-03-28T15:11:40.478747,56.75,80.9,26.7,2400.017408,0.8487,0x0,22,4
2026-03-28T15:11:41.501215,57.3,82.2,26.8,2400.030464,0.8487,0x0,21,4
2026-03-28T15:11:42.523763,56.75,81.9,27.2,2400.02048,0.8487,0x0,21,3
2026-03-28T15:11:43.554470,58.4,80.9,27.9,2400.023808,0.8487,0x0,22,4
2026-03-28T15:11:44.573152,59.5,80.8,28.0,2400.023808,0.8487,0x0,21,3
2026-03-28T15:11:45.607258,58.4,81.5,27.9,2400.030464,0.8487,0x0,21,3
2026-03-28T15:11:46.626531,58.4,84.4,27.8,2400.030464,0.8487,0x0,22,4
2026-03-28T15:11:47.652433,59.5,80.4,27.9,2400.030464,0.8487,0x0,22,5
2026-03-28T15:11:48.674571,58.4,79.7,27.7,2400.027136,0.8487,0x0,21,3
2026-03-28T15:11:49.709979,58.4,80.2,27.5,2400.02048,0.8487,0x0,22,1
2026-03-28T15:11:50.733040,58.4,80.5,27.4,2400.030464,0.8487,0x0,21,3
2026-03-28T15:11:51.764621,57.85,82.4,27.3,2400.027136,0.8487,0x0,21,
2026-03-28T15:11:52.790090,59.5,82.4,27.4,2400.027136,0.8487,0x0,21,4
2026-03-28T15:11:53.812019,57.85,80.7,27.4,2400.033792,0.8487,0x0,22,4
2026-03-28T15:11:54.861286,58.4,81.5,27.4,2400.027136,0.8487,0x0,22,5
2026-03-28T15:11:55.886024,57.85,80.8,27.3,2400.027136,0.8487,0x0,21,3
2026-03-28T15:11:56.917401,58.95,82.4,27.3,2400.023808,0.8487,0x0,22,4
2026-03-28T15:11:57.944569,58.95,81.0,27.4,2400.033792,0.8487,0x0,23,6
2026-03-28T15:11:58.970842,57.85,80.7,27.3,2400.027136,0.8487,0x0,22,4
2026-03-28T15:11:59.993709,60.05,80.7,27.7,2400.030464,0.8487,0x0,21,3
2026-03-28T15:12:01.017260,58.4,84.2,27.6,2400.030464,0.8487,0x0,21,3
2026-03-28T15:12:02.042272,58.95,81.0,27.5,2400.030464,0.8487,0x0,22,2
2026-03-28T15:12:03.066939,60.05,80.8,27.8,2400.033792,0.8487,0x0,21,2
2026-03-28T15:12:04.085872,58.95,80.2,27.6,2400.030464,0.8487,0x0,23,3
2026-03-28T15:12:05.107013,58.4,80.3,27.5,2400.02048,0.8487,0x0,21,3
2026-03-28T15:12:06.139257,58.4,81.5,27.3,2400.02048,0.8487,0x0,21,1
2026-03-28T15:12:07.164862,58.4,82.5,27.2,2400.023808,0.8487,0x0,21,3
2026-03-28T15:12:08.189593,59.5,80.4,27.0,2400.030464,0.8487,0x0,21,2
2026-03-28T15:12:09.212640,58.4,81.6,27.0,2400.027136,0.8487,0x0,21,3
2026-03-28T15:12:10.240347,57.85,82.8,27.0,2400.02048,0.8487,0x0,21,1
2026-03-28T15:12:11.273364,58.95,82.0,27.5,2400.02048,0.8487,0x0,21,2
2026-03-28T15:12:12.296154,59.5,82.5,27.3,2400.023808,0.8487,0x0,22,4
2026-03-28T15:12:13.318575,58.95,81.7,27.3,2400.033792,0.8487,0x0,21,2
2026-03-28T15:12:14.345685,60.05,80.5,27.0,2400.02048,0.8487,0x0,22,6
2026-03-28T15:12:15.368852,58.95,80.1,26.9,2400.03712,0.8487,0x0,21,3
2026-03-28T15:12:16.398225,58.95,82.4,26.8,2400.030464,0.8487,0x0,21,3
2026-03-28T15:12:17.426116,58.4,81.3,26.9,2400.033792,0.8487,0x0,22,2
2026-03-28T15:12:18.449759,60.6,81.5,27.2,2400.030464,0.8487,0x0,21,0
2026-03-28T15:12:19.472005,59.5,80.7,27.0,2400.02048,0.8487,0x0,21,3
2026-03-28T15:12:20.492444,58.95,80.0,27.0,2400.030464,0.8487,0x0,21,3
2026-03-28T15:12:21.521459,60.05,82.6,27.0,2400.02048,0.8487,0x0,21,3
2026-03-28T15:12:22.542065,60.6,81.9,27.0,2400.027136,0.8487,0x0,22,2
2026-03-28T15:12:23.569667,58.95,80.1,26.9,2400.030464,0.8487,0x0,21,1
2026-03-28T15:12:24.592761,59.5,81.9,26.9,2400.02048,0.8487,0x0,21,3
2026-03-28T15:12:25.622513,60.05,81.5,26.9,2400.023808,0.8487,0x0,22,1
2026-03-28T15:12:26.648083,61.15,80.6,26.9,2400.023808,0.8487,0x0,22,4
2026-03-28T15:12:27.672294,58.95,80.7,27.0,2400.030464,0.8487,0x0,22,3
2026-03-28T15:12:28.705843,58.4,81.2,27.3,2400.027136,0.8487,0x0,21,1
2026-03-28T15:12:29.737670,59.5,81.5,27.4,2400.030464,0.8487,0x0,22,4
2026-03-28T15:12:30.766604,59.5,82.7,27.3,2400.02048,0.8487,0x0,21,3
2026-03-28T15:12:31.801218,59.5,82.6,27.1,2400.030464,0.8487,0x0,22,
2026-03-28T15:12:32.824542,59.5,81.6,26.9,2400.033792,0.8487,0x0,21,3
2026-03-28T15:12:33.854336,58.95,80.7,27.2,2400.023808,0.8487,0x0,22,4
2026-03-28T15:12:34.876870,58.4,82.7,27.4,2400.023808,0.8487,0x0,22,4
2026-03-28T15:12:35.897596,59.5,82.2,27.2,2400.023808,0.8487,0x0,21,1
2026-03-28T15:12:36.920877,60.05,81.3,26.9,2400.033792,0.8487,0x0,22,3
2026-03-28T15:12:37.945483,59.5,81.3,26.5,2400.030464,0.8487,0x0,21,2
2026-03-28T15:12:38.964271,59.5,81.4,26.5,2400.033792,0.8487,0x0,21,0
2026-03-28T15:12:39.983654,60.05,80.7,26.4,2400.030464,0.8487,0x0,21,2
2026-03-28T15:12:41.108604,58.4,80.5,26.4,2400.017408,0.8487,0x0,22,4
2026-03-28T15:12:42.131766,58.95,81.4,26.7,2400.033792,0.8487,0x0,22,4
2026-03-28T15:12:43.156443,59.5,81.4,26.6,2400.027136,0.8487,0x0,21,1
2026-03-28T15:12:44.179938,60.05,80.6,26.6,2400.033792,0.8487,0x0,21,3
2026-03-28T15:12:45.205925,59.5,81.0,26.7,2400.027136,0.8487,0x0,21,3
2026-03-28T15:12:46.234727,60.05,82.8,26.8,2400.033792,0.8487,0x0,21,1
2026-03-28T15:12:47.358945,60.05,81.5,27.4,2400.033792,0.8487,0x0,22,4
2026-03-28T15:12:48.382448,58.95,82.5,27.4,2400.02048,0.8487,0x0,22,1
2026-03-28T15:12:49.404023,60.6,80.7,27.0,2400.030464,0.8487,0x0,21,3
2026-03-28T15:12:50.446109,60.05,82.2,26.6,2400.030464,0.8487,0x0,22,5
2026-03-28T15:12:51.471829,58.4,82.2,26.6,2400.030464,0.8487,0x0,21,3
