timestamp,frame_count,fps
2026-02-03T16:04:36.525834,30,18.6
2026-02-03T16:04:37.453952,60,23.61
2026-02-03T16:04:38.378419,90,25.97
2026-02-03T16:04:39.303519,120,27.33
2026-02-03T16:04:40.231652,150,28.2
2026-02-03T16:04:41.154055,180,28.84
2026-02-03T16:04:42.082731,210,29.29
2026-02-03T16:04:43.014460,240,29.62
2026-02-03T16:04:43.933935,270,29.93
2026-02-03T16:04:44.858415,300,30.16
2026-02-03T16:04:45.784628,330,30.35
2026-02-03T16:04:46.706261,360,30.53
2026-02-03T16:04:47.640399,390,30.64
2026-02-03T16:04:48.558253,420,30.78
2026-02-03T16:04:49.483939,450,30.88
2026-02-03T16:04:50.413562,480,30.97
2026-02-03T16:04:51.336886,510,31.05
2026-02-03T16:04:52.266765,540,31.12
2026-02-03T16:04:53.188036,570,31.19
2026-02-03T16:04:54.116531,600,31.24
2026-02-03T16:04:55.042493,630,31.3
2026-02-03T16:04:55.969913,660,31.34
2026-02-03T16:04:56.890419,690,31.4
2026-02-03T16:04:57.815820,720,31.44
2026-02-03T16:04:58.742125,750,31.47
2026-02-03T16:04:59.665621,780,31.51
2026-02-03T16:05:00.597471,810,31.54
2026-02-03T16:05:01.516071,840,31.58
2026-02-03T16:05:02.446762,870,31.6
2026-02-03T16:05:03.376705,900,31.62
2026-02-03T16:05:04.298887,930,31.65
2026-02-03T16:05:05.217214,960,31.68
2026-02-03T16:05:06.147732,990,31.7
2026-02-03T16:05:07.072899,1020,31.72
2026-02-03T16:05:07.997077,1050,31.74
2026-02-03T16:05:08.921369,1080,31.76
2026-02-03T16:05:09.846984,1110,31.77
2026-02-03T16:05:10.774294,1140,31.79
2026-02-03T16:05:11.698059,1170,31.81
2026-02-03T16:05:12.632200,1200,31.81
2026-02-03T16:05:13.549599,1230,31.83
2026-02-03T16:05:14.477886,1260,31.85
2026-02-03T16:05:15.400593,1290,31.86
2026-02-03T16:05:16.328792,1320,31.87
2026-02-03T16:05:17.252514,1350,31.88
2026-02-03T16:05:18.181402,1380,31.89
2026-02-03T16:05:19.107524,1410,31.9
2026-02-03T16:05:20.028531,1440,31.92
2026-02-03T16:05:20.957956,1470,31.93
2026-02-03T16:05:21.879567,1500,31.94
2026-02-03T16:05:22.809849,1530,31.94
