timestamp,frame_count,fps
2026-02-03T22:29:34.372921,2580,6.445
2026-02-03T22:29:39.185632,2610,6.903
2026-02-03T22:29:43.679102,2640,7.078
2026-02-03T22:29:48.482679,2670,6.82
2026-02-03T22:29:53.244246,2700,6.706
2026-02-03T22:29:57.725475,2730,7.125
2026-02-03T22:30:02.729293,2760,6.543
2026-02-03T22:30:07.631023,2790,6.613
2026-02-03T22:30:12.304687,2820,6.983
2026-02-03T22:30:17.058344,2850,6.653
2026-02-03T22:30:22.153034,2880,6.304
2026-02-03T22:30:26.775096,2910,6.979
2026-02-03T22:30:31.471433,2940,6.649
2026-02-03T22:30:36.417748,2970,6.561
2026-02-03T22:30:40.811758,3000,7.375
2026-02-03T22:30:45.473928,3030,6.926
2026-02-03T22:30:50.230763,3060,6.867
2026-02-03T22:30:54.570430,3090,7.21
2026-02-03T22:30:59.370816,3120,6.704
2026-02-03T22:31:03.632703,3150,7.458
2026-02-03T22:31:08.578394,3180,6.65
2026-02-03T22:31:13.173451,3210,6.983
2026-02-03T22:31:18.051848,3240,6.859
2026-02-03T22:31:23.253295,3270,6.13
2026-02-03T22:31:28.048302,3300,6.674
2026-02-03T22:31:32.564926,3330,7.284
2026-02-03T22:31:36.947067,3360,7.184
2026-02-03T22:31:41.713991,3390,6.712
2026-02-03T22:31:46.290999,3420,6.985
2026-02-03T22:31:50.691822,3450,7.281
2026-02-03T22:31:55.474839,3480,6.877
2026-02-03T22:31:59.991894,3510,7.067
2026-02-03T22:32:04.520885,3540,7.133
2026-02-03T22:32:09.531361,3570,6.541
2026-02-03T22:32:13.843074,3600,7.53
2026-02-03T22:32:18.561631,3630,6.7
2026-02-03T22:32:23.217374,3660,6.991
2026-02-03T22:32:27.739720,3690,7.068
2026-02-03T22:32:32.776119,3720,6.496
2026-02-03T22:32:37.598290,3750,6.568
2026-02-03T22:32:42.602998,3780,6.486
2026-02-03T22:32:47.040163,3810,7.122
2026-02-03T22:32:51.272984,3840,7.437
2026-02-03T22:32:56.080952,3870,6.744
2026-02-03T22:33:00.347343,3900,7.351
2026-02-03T22:33:04.924221,3930,6.947
2026-02-03T22:33:09.591754,3960,7.133
2026-02-03T22:33:14.065827,3990,7.2
2026-02-03T22:33:18.816206,4020,6.85
2026-02-03T22:33:23.372923,4050,7.181
2026-02-03T22:33:27.723794,4080,7.257
2026-02-03T22:33:32.552269,4110,6.704
2026-02-03T22:33:37.155978,4140,6.977
2026-02-03T22:33:41.944575,4170,6.685
2026-02-03T22:33:46.502687,4200,6.95
2026-02-03T22:33:51.176529,4230,7.033
2026-02-03T22:33:55.777633,4260,6.982
2026-02-03T22:34:00.046449,4290,7.41
2026-02-03T22:34:04.770841,4320,7.055
2026-02-03T22:34:09.297610,4350,7.145
2026-02-03T22:34:13.818038,4380,7.064
2026-02-03T22:34:18.529146,4410,6.92
2026-02-03T22:34:23.126031,4440,7.072
2026-02-03T22:34:27.910546,4470,6.709
2026-02-03T22:34:33.028005,4500,6.686
2026-02-03T22:34:37.421618,4530,7.305
2026-02-03T22:34:42.218345,4560,6.726
2026-02-03T22:34:46.951967,4590,6.882
2026-02-03T22:34:51.593634,4620,6.817
2026-02-03T22:34:56.517952,4650,6.613
2026-02-03T22:35:00.972418,4680,7.201
2026-02-03T22:35:05.550006,4710,6.896
2026-02-03T22:35:10.274862,4740,7.057
2026-02-03T22:35:15.118381,4770,6.702
2026-02-03T22:35:19.562729,4800,7.287
2026-02-03T22:35:24.435713,4830,6.798
2026-02-03T22:35:29.093100,4860,6.902
2026-02-03T22:35:33.656831,4890,7.177
2026-02-03T22:35:38.185518,4920,7.335
2026-02-03T22:35:42.847277,4950,6.844
2026-02-03T22:35:47.558587,4980,6.896
2026-02-03T22:35:52.170641,5010,7.057
2026-02-03T22:35:56.393996,5040,7.467
2026-02-03T22:36:01.142880,5070,6.917
2026-02-03T22:36:05.530168,5100,7.216
2026-02-03T22:36:09.909883,5130,7.208
2026-02-03T22:36:14.723230,5160,6.674
2026-02-03T22:36:19.016144,5190,7.41
2026-02-03T22:36:23.391408,5220,7.198
2026-02-03T22:36:28.320832,5250,6.608
2026-02-03T22:36:33.005732,5280,6.79
2026-02-03T22:36:37.516665,5310,7.153
2026-02-03T22:36:42.440842,5340,6.633
2026-02-03T22:36:46.886794,5370,7.421
2026-02-03T22:36:51.298538,5400,7.281
2026-02-03T22:36:55.976932,5430,6.95
2026-02-03T22:37:00.624363,5460,7.028
2026-02-03T22:37:05.086451,5490,7.118
2026-02-03T22:37:09.686339,5520,7.084
2026-02-03T22:37:14.183052,5550,6.981
2026-02-03T22:37:18.649133,5580,7.03
2026-02-03T22:37:23.459853,5610,6.82
2026-02-03T22:37:28.053992,5640,6.918
2026-02-03T22:37:32.419533,5670,7.297
2026-02-03T22:37:37.258871,5700,6.867
2026-02-03T22:37:41.802875,5730,7.049
2026-02-03T22:37:46.176780,5760,7.288
2026-02-03T22:37:50.740835,5790,7.218
2026-02-03T22:37:55.667959,5820,6.478
2026-02-03T22:38:00.763670,5850,6.229
2026-02-03T22:38:05.236771,5880,7.212
2026-02-03T22:38:09.901170,5910,6.869
2026-02-03T22:38:14.556190,5940,7.11
2026-02-03T22:38:19.074038,5970,7.141
2026-02-03T22:38:23.331781,6000,7.457
2026-02-03T22:38:27.699392,6030,7.45
2026-02-03T22:38:32.978855,6060,6.385
2026-02-03T22:38:37.529171,6090,7.011
2026-02-03T22:38:42.169100,6120,7.134
2026-02-03T22:38:46.511083,6150,7.381
2026-02-03T22:38:51.065223,6180,7.035
2026-02-03T22:38:55.490541,6210,7.424
2026-02-03T22:38:59.761030,6240,7.553
2026-02-03T22:39:04.385233,6270,7.093
2026-02-03T22:39:08.831932,6300,7.156
2026-02-03T22:39:13.109854,6330,7.334
2026-02-03T22:39:17.759049,6360,7.027
2026-02-03T22:39:22.234514,6390,7.085
2026-02-03T22:39:26.683902,6420,7.12
2026-02-03T22:39:31.351725,6450,6.841
2026-02-03T22:39:35.751359,6480,7.313
2026-02-03T22:39:40.085627,6510,7.405
2026-02-03T22:39:44.571292,6540,7.233
2026-02-03T22:39:49.090530,6570,7.203
2026-02-03T22:39:53.028395,6600,7.933
2026-02-03T22:39:57.550872,6630,7.181
2026-02-03T22:40:02.529278,6660,6.672
2026-02-03T22:40:06.994320,6690,7.111
2026-02-03T22:40:11.583476,6720,7.147
2026-02-03T22:40:15.875567,6750,7.407
2026-02-03T22:40:20.580846,6780,6.794
2026-02-03T22:40:24.977947,6810,7.251
2026-02-03T22:40:29.506147,6840,7.049
2026-02-03T22:40:34.028458,6870,7.157
2026-02-03T22:40:38.390027,6900,7.251
2026-02-03T22:40:42.927719,6930,6.997
2026-02-03T22:40:47.332621,6960,7.186
2026-02-03T22:40:51.822536,6990,7.111
2026-02-03T22:40:56.367545,7020,7.128
2026-02-03T22:41:00.976202,7050,7.191
2026-02-03T22:41:05.333139,7080,7.19
2026-02-03T22:41:09.615199,7110,7.481
2026-02-03T22:41:14.132142,7140,7.001
2026-02-03T22:41:19.030962,7170,6.684
2026-02-03T22:41:23.607773,7200,6.984
2026-02-03T22:41:28.260605,7230,6.996
2026-02-03T22:41:32.577430,7260,7.35
