timestamp,temperature_C,cpu_percent,memory_percent,cpu_freq_MHz,cpu_voltage_V,throttled_flags_hex,num_threads,running_threads
2026-03-28T13:51:43.556008,49.05,50.0,23.4,2400.023808,0.8487,0x0,1,1
2026-03-28T13:51:44.573298,49.05,34.2,24.2,2400.027136,0.8487,0x0,2,1
2026-03-28T13:51:45.589664,48.5,36.2,24.7,2400.02048,0.8487,0x0,4,1
2026-03-28T13:51:46.610452,46.85,29.9,25.2,2400.03712,0.8487,0x0,13,0
2026-03-28T13:51:47.630491,51.8,64.9,25.5,2400.023808,0.8487,0x0,14,3
2026-03-28T13:51:48.650062,51.25,68.8,25.9,2400.02048,0.8487,0x0,15,
2026-03-28T13:51:49.670617,51.25,73.4,26.4,2400.033792,0.8487,0x0,15,3
2026-03-28T13:51:50.696285,52.9,74.5,26.4,2400.033792,0.8487,0x0,14,2
2026-03-28T13:51:51.721883,51.8,74.1,26.2,2400.02048,0.8487,0x0,14,2
2026-03-28T13:51:52.740190,53.45,66.7,26.4,2400.02048,0.8487,0x0,15,3
2026-03-28T13:51:53.856800,53.45,70.4,26.2,2400.02048,0.8487,0x0,14,2
2026-03-28T13:51:54.874795,53.45,71.4,25.9,2400.02048,0.8487,0x0,15,3
2026-03-28T13:51:55.893589,53.45,71.5,25.8,2400.023808,0.8487,0x0,14,2
2026-03-28T13:51:56.920497,54.55,67.4,25.5,2400.03712,0.8487,0x0,15,3
2026-03-28T13:51:57.951645,54.0,70.4,25.3,2400.033792,0.8487,0x0,15,3
2026-03-28T13:51:58.980992,54.0,72.6,25.1,2400.027136,0.8487,0x0,14,2
2026-03-28T13:52:00.007410,53.45,72.5,25.2,2400.03712,0.8487,0x0,15,1
2026-03-28T13:52:01.032495,53.45,72.0,25.2,2400.02048,0.8487,0x0,15,3
2026-03-28T13:52:02.054422,54.55,68.8,25.2,2400.033792,0.8487,0x0,15,3
2026-03-28T13:52:03.073794,55.1,70.7,25.1,2400.02048,0.8487,0x0,14,2
2026-03-28T13:52:04.102936,54.55,75.4,25.4,2400.027136,0.8487,0x0,14,1
2026-03-28T13:52:05.134587,54.0,82.7,25.8,2400.02048,0.8487,0x0,14,2
2026-03-28T13:52:06.160888,54.0,72.6,25.9,2400.030464,0.8487,0x0,15,0
2026-03-28T13:52:07.180790,55.1,77.5,26.0,2400.027136,0.8487,0x0,15,4
2026-03-28T13:52:08.210482,55.65,78.0,25.6,2400.02048,0.8487,0x0,15,2
2026-03-28T13:52:09.239046,54.0,68.3,25.5,2400.02048,0.8487,0x0,15,3
2026-03-28T13:52:10.258984,54.55,73.8,25.3,2400.033792,0.8487,0x0,14,2
2026-03-28T13:52:11.284882,55.1,67.6,25.4,2400.033792,0.8487,0x0,14,3
2026-03-28T13:52:12.309730,55.1,66.7,25.7,2400.02048,0.8487,0x0,14,2
2026-03-28T13:52:13.334743,54.0,67.1,25.8,2400.033792,0.8487,0x0,15,3
2026-03-28T13:52:14.356705,56.75,66.1,26.1,2400.023808,0.8487,0x0,15,3
2026-03-28T13:52:15.383054,55.1,70.5,26.1,2400.033792,0.8487,0x0,15,
2026-03-28T13:52:16.405248,56.75,73.8,26.0,2400.03712,0.8487,0x0,15,2
2026-03-28T13:52:17.431010,55.1,70.2,26.0,2400.027136,0.8487,0x0,14,2
2026-03-28T13:52:18.451439,57.3,69.2,26.0,2400.03712,0.8487,0x0,15,3
2026-03-28T13:52:19.471000,55.1,70.4,25.9,2400.023808,0.8487,0x0,15,2
2026-03-28T13:52:20.489974,55.65,68.5,25.8,2400.033792,0.8487,0x0,15,2
2026-03-28T13:52:21.514268,56.75,69.7,25.9,2400.02048,0.8487,0x0,15,2
2026-03-28T13:52:22.534191,55.1,70.8,26.2,2400.03712,0.8487,0x0,15,3
2026-03-28T13:52:23.555906,55.65,66.3,26.0,2400.030464,0.8487,0x0,14,2
2026-03-28T13:52:24.573214,55.65,72.5,25.7,2400.02048,0.8487,0x0,15,4
2026-03-28T13:52:25.598465,56.75,72.5,25.8,2400.030464,0.8487,0x0,14,1
2026-03-28T13:52:26.618661,56.75,66.9,25.6,2400.030464,0.8487,0x0,14,2
2026-03-28T13:52:27.637602,55.65,85.6,25.7,2400.02048,0.8487,0x0,15,
2026-03-28T13:52:28.657313,56.75,74.7,25.9,2400.023808,0.8487,0x0,15,2
2026-03-28T13:52:29.675716,56.75,66.3,25.7,2400.023808,0.8487,0x0,15,3
2026-03-28T13:52:30.698334,56.2,70.7,25.4,2400.033792,0.8487,0x0,14,3
2026-03-28T13:52:31.717653,56.75,71.2,25.3,2400.027136,0.8487,0x0,15,0
2026-03-28T13:52:32.737158,56.2,68.0,25.3,2400.033792,0.8487,0x0,14,2
2026-03-28T13:52:33.755946,55.65,70.4,25.7,2400.027136,0.8487,0x0,15,3
2026-03-28T13:52:34.776889,56.2,69.0,25.7,2400.02048,0.8487,0x0,14,4
2026-03-28T13:52:35.802252,55.65,70.0,25.4,2400.033792,0.8487,0x0,15,1
2026-03-28T13:52:36.823686,57.3,69.1,25.5,2400.03712,0.8487,0x0,15,
2026-03-28T13:52:37.847084,57.85,69.4,25.4,2400.03712,0.8487,0x0,14,2
2026-03-28T13:52:38.875047,56.2,68.2,25.5,2400.033792,0.8487,0x0,15,4
2026-03-28T13:52:39.899582,57.3,71.4,25.8,2400.023808,0.8487,0x0,15,2
2026-03-28T13:52:40.919953,56.2,67.2,25.7,2400.03712,0.8487,0x0,14,2
2026-03-28T13:52:41.944848,57.3,70.7,25.6,2400.027136,0.8487,0x0,14,2
2026-03-28T13:52:42.971153,56.75,71.0,26.0,2400.030464,0.8487,0x0,15,
2026-03-28T13:52:43.995045,56.75,66.4,26.5,2400.030464,0.8487,0x0,15,2
2026-03-28T13:52:45.019149,57.3,70.7,26.4,2400.030464,0.8487,0x0,15,3
2026-03-28T13:52:46.046994,56.75,70.0,26.2,2400.03712,0.8487,0x0,15,3
2026-03-28T13:52:47.066250,57.3,72.5,26.1,2400.033792,0.8487,0x0,14,2
2026-03-28T13:52:48.086509,56.2,71.1,26.4,2400.023808,0.8487,0x0,15,3
2026-03-28T13:52:49.109714,57.85,66.5,26.5,2400.030464,0.8487,0x0,14,2
2026-03-28T13:52:50.128752,56.75,68.5,26.2,2400.033792,0.8487,0x0,15,3
2026-03-28T13:52:51.157086,56.75,71.1,26.1,2400.03712,0.8487,0x0,14,2
2026-03-28T13:52:52.177218,56.75,67.6,25.8,2400.030464,0.8487,0x0,15,1
2026-03-28T13:52:53.202044,56.75,69.4,25.6,2400.023808,0.8487,0x0,14,2
2026-03-28T13:52:54.223134,58.95,70.4,25.4,2400.033792,0.8487,0x0,15,1
2026-03-28T13:52:55.245484,57.85,68.6,25.3,2400.027136,0.8487,0x0,14,2
2026-03-28T13:52:56.267817,58.4,70.6,25.4,2400.027136,0.8487,0x0,14,2
2026-03-28T13:52:57.295060,57.3,71.0,25.3,2400.030464,0.8487,0x0,15,4
2026-03-28T13:52:58.318434,57.3,69.3,25.3,2400.03712,0.8487,0x0,15,3
2026-03-28T13:52:59.342300,57.3,70.0,25.3,2400.030464,0.8487,0x0,15,3
2026-03-28T13:53:00.362419,57.85,69.1,25.5,2400.030464,0.8487,0x0,14,2
2026-03-28T13:53:01.382428,57.3,71.4,25.3,2400.030464,0.8487,0x0,15,3
2026-03-28T13:53:02.411481,57.85,70.5,25.4,2400.033792,0.8487,0x0,14,2
2026-03-28T13:53:03.430885,58.4,69.3,25.4,2400.023808,0.8487,0x0,15,3
2026-03-28T13:53:04.454649,57.85,76.5,25.4,2400.023808,0.8487,0x0,14,2
2026-03-28T13:53:05.474293,58.95,67.7,25.4,2400.027136,0.8487,0x0,15,1
2026-03-28T13:53:06.496217,57.85,70.1,25.5,2400.027136,0.8487,0x0,15,3
2026-03-28T13:53:07.517388,58.95,71.8,25.4,2400.02048,0.8487,0x0,15,3
2026-03-28T13:53:08.539568,57.85,67.3,25.5,2400.027136,0.8487,0x0,15,1
2026-03-28T13:53:09.559649,57.85,70.1,25.5,2400.030464,0.8487,0x0,15,
2026-03-28T13:53:10.581645,57.85,74.7,25.7,2400.03712,0.8487,0x0,14,2
2026-03-28T13:53:11.601037,57.85,65.6,25.9,2400.02048,0.8487,0x0,14,2
2026-03-28T13:53:12.621250,58.95,71.8,26.1,2400.023808,0.8487,0x0,15,3
2026-03-28T13:53:13.744399,57.85,69.2,26.0,2400.033792,0.8487,0x0,15,1
2026-03-28T13:53:14.771063,59.5,68.8,26.0,2400.023808,0.8487,0x0,15,1
2026-03-28T13:53:15.798513,58.4,72.4,26.2,2400.033792,0.8487,0x0,14,2
2026-03-28T13:53:16.819453,57.3,67.4,26.2,2400.023808,0.8487,0x0,15,4
2026-03-28T13:53:17.843325,58.4,69.9,25.9,2400.030464,0.8487,0x0,15,1
2026-03-28T13:53:18.868925,59.5,71.5,25.7,2400.02048,0.8487,0x0,15,2
2026-03-28T13:53:19.889244,58.4,66.9,25.8,2400.030464,0.8487,0x0,15,3
2026-03-28T13:53:20.913438,59.5,70.5,25.8,2400.033792,0.8487,0x0,14,2
2026-03-28T13:53:21.936650,58.95,70.2,25.9,2400.027136,0.8487,0x0,15,2
2026-03-28T13:53:22.957171,58.95,71.7,25.8,2400.017408,0.8487,0x0,15,
2026-03-28T13:53:23.981645,58.4,71.6,25.7,2400.023808,0.8487,0x0,15,2
2026-03-28T13:53:25.005594,59.5,68.9,25.6,2400.030464,0.8487,0x0,15,2
2026-03-28T13:53:26.028025,58.4,70.7,25.6,2400.02048,0.8487,0x0,15,
2026-03-28T13:53:27.052690,58.95,63.9,25.6,2400.023808,0.8487,0x0,14,3
2026-03-28T13:53:28.075923,58.4,70.0,25.5,2400.023808,0.8487,0x0,15,2
2026-03-28T13:53:29.096511,58.95,68.8,25.7,2400.027136,0.8487,0x0,15,2
2026-03-28T13:53:30.127805,58.95,69.5,25.7,2400.023808,0.8487,0x0,15,3
2026-03-28T13:53:31.150614,58.95,69.1,25.7,2400.027136,0.8487,0x0,15,3
2026-03-28T13:53:32.170952,58.4,69.9,25.5,2400.033792,0.8487,0x0,15,2
2026-03-28T13:53:33.194577,57.85,72.4,25.8,2400.023808,0.8487,0x0,14,2
2026-03-28T13:53:34.218947,60.05,68.3,25.8,2400.030464,0.8487,0x0,15,2
2026-03-28T13:53:35.240490,58.95,71.5,25.6,2400.023808,0.8487,0x0,15,3
2026-03-28T13:53:36.270694,58.95,69.1,25.7,2400.030464,0.8487,0x0,14,2
2026-03-28T13:53:37.294352,60.05,71.6,25.7,2400.023808,0.8487,0x0,15,0
2026-03-28T13:53:38.313449,58.95,71.5,25.5,2400.02048,0.8487,0x0,15,3
2026-03-28T13:53:39.332654,59.5,67.5,25.5,2400.027136,0.8487,0x0,14,2
2026-03-28T13:53:40.354203,58.95,71.3,25.6,2400.02048,0.8487,0x0,15,3
2026-03-28T13:53:41.380640,58.95,70.1,25.7,2400.030464,0.8487,0x0,15,1
2026-03-28T13:53:42.401725,57.85,72.2,25.6,2400.03712,0.8487,0x0,15,3
2026-03-28T13:53:43.421522,58.4,72.1,25.7,2400.033792,0.8487,0x0,14,3
2026-03-28T13:53:44.442827,58.95,68.1,25.8,2400.03712,0.8487,0x0,15,
2026-03-28T13:53:45.465203,61.15,69.8,25.9,2400.027136,0.8487,0x0,15,3
2026-03-28T13:53:46.486156,57.85,73.8,25.9,2400.023808,0.8487,0x0,14,2
2026-03-28T13:53:47.504643,58.4,66.6,25.7,2400.030464,0.8487,0x0,15,3
2026-03-28T13:53:48.525619,59.5,71.7,25.7,2400.027136,0.8487,0x0,16,4
2026-03-28T13:53:49.551818,60.6,71.0,25.8,2400.02048,0.8487,0x0,15,1
2026-03-28T13:53:50.577822,58.4,75.4,26.0,2400.02048,0.8487,0x0,15,2
2026-03-28T13:53:51.599008,58.95,70.2,26.1,2400.033792,0.8487,0x0,15,1
2026-03-28T13:53:52.620423,58.95,71.5,26.1,2400.033792,0.8487,0x0,15,2
2026-03-28T13:53:53.642015,59.5,68.0,26.1,2400.033792,0.8487,0x0,15,1
2026-03-28T13:53:54.672676,59.5,73.1,25.9,2400.023808,0.8487,0x0,15,4
2026-03-28T13:53:55.700310,58.95,70.6,25.8,2400.027136,0.8487,0x0,14,2
2026-03-28T13:53:56.721527,58.4,72.1,25.8,2400.033792,0.8487,0x0,14,3
2026-03-28T13:53:57.742087,58.4,72.0,25.7,2400.02048,0.8487,0x0,15,3
