timestamp,frame_count,fps
2026-03-24T19:07:35.815694,30,3.027
2026-03-24T19:07:43.340192,60,4.042
2026-03-24T19:07:50.975777,90,3.984
2026-03-24T19:07:58.294769,120,4.13
2026-03-24T19:08:05.473848,150,4.233
2026-03-24T19:08:12.808823,180,4.18
2026-03-24T19:08:24.163778,210,3.314
2026-03-24T19:08:31.296898,240,4.241
2026-03-24T19:08:39.707027,270,3.767
2026-03-24T19:08:47.828949,300,3.887
2026-03-24T19:08:55.747224,330,3.883
2026-03-24T19:09:03.668205,360,3.885
2026-03-24T19:09:12.360658,390,3.508
2026-03-24T19:09:20.206999,420,3.896
2026-03-24T19:09:28.183030,450,3.792
2026-03-24T19:09:36.346380,480,3.734
2026-03-24T19:09:43.751554,510,4.079
2026-03-24T19:09:51.528781,540,3.89
2026-03-24T19:09:59.296309,570,3.885
2026-03-24T19:10:07.557937,600,3.792
2026-03-24T19:10:15.562864,630,3.793
2026-03-24T19:10:23.586205,660,3.842
2026-03-24T19:10:31.277561,690,3.969
2026-03-24T19:10:39.614552,720,3.715
2026-03-24T19:10:47.198818,750,3.996
2026-03-24T19:10:55.473213,780,3.816
2026-03-24T19:11:05.828209,810,3.049
2026-03-24T19:11:13.666521,840,3.927
2026-03-24T19:11:22.248496,870,3.611
2026-03-24T19:11:31.768488,900,3.343
2026-03-24T19:11:40.430426,930,3.583
2026-03-24T19:11:48.649591,960,3.74
2026-03-24T19:11:56.302372,990,3.951
2026-03-24T19:12:04.359733,1020,3.83
2026-03-24T19:12:12.569764,1050,3.805
2026-03-24T19:12:20.230999,1080,3.97
2026-03-24T19:12:27.597227,1110,4.106
2026-03-24T19:12:35.622181,1140,3.893
2026-03-24T19:12:46.543892,1170,2.857
2026-03-24T19:12:54.822312,1200,3.842
2026-03-24T19:13:01.804861,1230,4.316
2026-03-24T19:13:09.662512,1260,4.004
2026-03-24T19:13:16.743650,1290,4.276
2026-03-24T19:13:24.571269,1320,3.955
2026-03-24T19:13:31.664116,1350,4.264
2026-03-24T19:13:38.840294,1380,4.233
2026-03-24T19:13:45.903792,1410,4.283
2026-03-24T19:13:54.071172,1440,3.916
2026-03-24T19:14:01.569298,1470,4.053
2026-03-24T19:14:09.468946,1500,3.899
2026-03-24T19:14:18.028857,1530,3.71
2026-03-24T19:14:24.928691,1560,4.355
2026-03-24T19:14:31.864470,1590,4.331
2026-03-24T19:14:39.030502,1620,4.212
2026-03-24T19:14:46.134541,1650,4.26
2026-03-24T19:14:53.100322,1680,4.316
2026-03-24T19:15:00.398665,1710,4.143
2026-03-24T19:15:08.468565,1740,3.863
2026-03-24T19:15:16.145030,1770,3.947
2026-03-24T19:15:24.054653,1800,3.903
2026-03-24T19:15:31.490789,1830,4.067
2026-03-24T19:15:39.131331,1860,3.966
2026-03-24T19:15:46.820419,1890,3.997
2026-03-24T19:15:54.501288,1920,3.971
2026-03-24T19:16:01.339186,1950,4.393
2026-03-24T19:16:08.305129,1980,4.316
2026-03-24T19:16:15.190624,2010,4.364
2026-03-24T19:16:22.184910,2040,4.313
2026-03-24T19:16:29.041445,2070,4.381
2026-03-24T19:16:37.228640,2100,3.848
2026-03-24T19:16:44.900303,2130,3.99
2026-03-24T19:16:52.870181,2160,3.882
2026-03-24T19:17:00.111369,2190,4.159
2026-03-24T19:17:07.712500,2220,3.971
2026-03-24T19:17:15.122259,2250,4.07
2026-03-24T19:17:22.823151,2280,3.995
2026-03-24T19:17:30.467540,2310,3.974
2026-03-24T19:17:37.812229,2340,4.107
2026-03-24T19:17:45.579865,2370,3.968
2026-03-24T19:17:53.113034,2400,4.057
