timestamp,temperature_C,cpu_percent,memory_percent,npu_utilization_percent
2026-02-03T13:23:36.500653,58.95,34.9,28.0,25.2
2026-02-03T13:23:38.702885,57.85,51.3,27.9,26.6
2026-02-03T13:23:40.906809,57.85,34.5,27.9,25.6
2026-02-03T13:23:43.115250,57.3,46.7,27.9,25.6
2026-02-03T13:23:45.318382,56.75,35.3,27.9,25.2
2026-02-03T13:23:47.526304,56.75,34.7,28.0,25.7
2026-02-03T13:23:49.730717,58.95,45.2,27.9,25.7
2026-02-03T13:23:51.933616,57.3,33.9,28.0,25.2
2026-02-03T13:23:54.138351,56.75,42.7,28.0,25.4
2026-02-03T13:23:56.342819,56.2,42.8,28.0,25.3
2026-02-03T13:23:58.545605,56.75,43.5,28.1,25.4
2026-02-03T13:24:00.749423,56.75,33.8,28.1,25.6
2026-02-03T13:24:02.953533,57.85,35.3,28.1,25.5
2026-02-03T13:24:05.155805,56.75,43.9,28.1,25.2
2026-02-03T13:24:07.363326,56.2,36.8,28.1,25.5
2026-02-03T13:24:09.567001,56.2,44.6,28.1,26.2
2026-02-03T13:24:11.769928,56.75,33.6,28.1,25.3
2026-02-03T13:24:13.972189,56.2,36.2,28.1,25.7
2026-02-03T13:24:16.174910,56.75,44.4,28.1,26.0
2026-02-03T13:24:18.377111,56.75,33.0,28.1,26.0
2026-02-03T13:24:20.592954,56.2,41.3,28.1,26.1
2026-02-03T13:24:22.795140,56.75,32.3,28.1,25.5
2026-02-03T13:24:25.001870,57.3,47.9,28.1,26.3
2026-02-03T13:24:27.209820,56.75,38.5,28.1,26.0
2026-02-03T13:24:29.412342,56.75,34.5,28.1,26.0
2026-02-03T13:24:31.614542,57.3,42.7,28.1,25.8
2026-02-03T13:24:33.817592,57.3,32.1,28.1,26.0
2026-02-03T13:24:36.022725,57.85,42.3,28.1,26.4
2026-02-03T13:24:38.226703,56.2,32.9,28.1,26.2
2026-02-03T13:24:40.429255,56.75,32.9,28.2,26.5
2026-02-03T13:24:42.632844,55.65,42.1,28.3,26.1
2026-02-03T13:24:44.837316,57.3,34.8,28.3,26.0
2026-02-03T13:24:47.042748,56.75,43.1,28.4,26.4
2026-02-03T13:24:49.246564,56.2,38.7,28.3,26.0
2026-02-03T13:24:51.449082,56.75,44.6,28.4,25.7
2026-02-03T13:24:53.653312,55.65,32.2,28.2,25.3
2026-02-03T13:24:55.858544,56.75,39.7,28.3,26.1
2026-02-03T13:24:58.065522,55.65,40.8,28.2,25.8
2026-02-03T13:25:00.270790,56.75,34.4,28.2,25.2
2026-02-03T13:25:02.474794,56.2,45.5,28.2,25.5
2026-02-03T13:25:04.678783,58.4,36.2,28.2,25.3
2026-02-03T13:25:06.883131,56.75,36.9,28.2,26.0
2026-02-03T13:25:09.088264,57.3,41.9,28.2,25.4
2026-02-03T13:25:11.290981,55.1,34.5,28.2,25.2
2026-02-03T13:25:13.493829,57.3,40.4,28.2,25.2
2026-02-03T13:25:15.698575,57.85,35.4,28.2,25.6
2026-02-03T13:25:17.903505,55.1,34.9,28.2,25.6
2026-02-03T13:25:20.106070,56.75,43.8,28.1,25.7
2026-02-03T13:25:22.309165,56.2,34.3,28.2,25.3
2026-02-03T13:25:24.512430,56.2,41.0,28.1,25.4
2026-02-03T13:25:26.715538,56.75,34.7,28.1,25.5
2026-02-03T13:25:28.920462,54.55,34.9,28.2,25.6
2026-02-03T13:25:31.124689,56.2,44.3,28.2,26.1
2026-02-03T13:25:33.327831,55.65,34.0,28.2,25.2
2026-02-03T13:25:35.531441,57.3,48.8,28.2,26.0
2026-02-03T13:25:37.736130,55.1,37.4,28.1,25.6
2026-02-03T13:25:39.940503,55.65,33.8,28.1,25.3
2026-02-03T13:25:42.142808,56.2,45.8,28.2,25.8
2026-02-03T13:25:44.345658,55.65,32.2,28.2,26.2
2026-02-03T13:25:46.552768,56.2,44.8,28.2,25.7
2026-02-03T13:25:48.756169,56.2,38.5,28.2,25.3
2026-02-03T13:25:50.960700,57.85,39.1,28.2,25.6
2026-02-03T13:25:53.164138,56.2,38.8,28.2,25.3
2026-02-03T13:25:55.366913,56.2,33.3,28.2,26.1
2026-02-03T13:25:57.577747,57.3,45.9,28.2,28.2
2026-02-03T13:25:59.783085,57.85,42.9,28.2,25.3
2026-02-03T13:26:01.986625,57.3,37.0,28.3,25.5
2026-02-03T13:26:04.193259,57.3,40.9,28.3,25.6
2026-02-03T13:26:06.398462,56.75,35.3,28.3,26.1
2026-02-03T13:26:08.609256,55.65,45.5,28.3,26.7
2026-02-03T13:26:10.813600,57.3,32.9,28.2,25.4
2026-02-03T13:26:13.019011,58.4,34.8,28.2,25.5
2026-02-03T13:26:15.228799,56.75,41.0,28.2,26.1
2026-02-03T13:26:17.435213,57.85,37.0,28.2,25.8
2026-02-03T13:26:19.638518,56.75,41.1,28.2,26.4
2026-02-03T13:26:21.841325,57.85,29.8,28.2,25.7
2026-02-03T13:26:24.045395,56.75,35.3,28.2,26.2
2026-02-03T13:26:26.247561,56.75,43.7,28.2,26.1
2026-02-03T13:26:28.451200,57.3,35.7,28.2,25.4
2026-02-03T13:26:30.654885,57.3,46.1,28.2,25.5
2026-02-03T13:26:32.861450,57.85,36.5,28.2,26.4
2026-02-03T13:26:35.064981,57.3,33.8,28.2,26.2
2026-02-03T13:26:37.269818,56.75,46.0,28.2,25.4
2026-02-03T13:26:39.473749,56.75,34.6,28.2,25.3
2026-02-03T13:26:41.678362,56.75,45.2,28.2,25.3
2026-02-03T13:26:43.881139,57.85,37.7,28.2,25.8
2026-02-03T13:26:46.084898,58.4,34.0,28.2,25.5
2026-02-03T13:26:48.288690,57.3,44.4,28.2,25.5
2026-02-03T13:26:50.493829,57.3,31.3,28.2,25.5
2026-02-03T13:26:52.701431,58.4,41.2,28.2,25.7
2026-02-03T13:26:54.907955,59.5,49.7,28.2,26.2
2026-02-03T13:26:57.112958,58.95,63.1,28.1,25.4
2026-02-03T13:26:59.319695,58.95,35.6,28.1,25.4
2026-02-03T13:27:01.525411,58.4,35.6,28.2,26.3
2026-02-03T13:27:03.729437,56.75,43.0,28.1,25.5
2026-02-03T13:27:05.932030,58.4,38.0,28.1,25.5
2026-02-03T13:27:08.135633,58.95,50.4,28.1,25.6
2026-02-03T13:27:10.338460,58.95,46.5,28.1,25.4
2026-02-03T13:27:12.545395,57.3,44.4,28.1,25.7
2026-02-03T13:27:14.747922,57.3,41.3,28.1,26.2
2026-02-03T13:27:16.953235,56.75,35.2,28.1,25.2
2026-02-03T13:27:19.156768,57.85,44.9,28.1,25.6
2026-02-03T13:27:21.363551,57.85,37.9,28.1,25.4
2026-02-03T13:27:23.567684,56.2,34.1,28.1,25.8
2026-02-03T13:27:25.770871,57.3,46.3,28.1,26.1
2026-02-03T13:27:27.973292,56.75,36.4,28.1,25.3
2026-02-03T13:27:30.175940,57.3,47.5,28.1,25.7
2026-02-03T13:27:32.383522,57.85,34.5,28.1,25.6
2026-02-03T13:27:34.586133,57.3,30.7,28.1,26.1
2026-02-03T13:27:36.789332,57.85,42.9,28.1,26.6
2026-02-03T13:27:38.992009,56.2,33.2,28.1,25.2
2026-02-03T13:27:41.194751,56.75,44.6,28.2,26.0
2026-02-03T13:27:43.400300,56.75,33.4,28.2,26.5
2026-02-03T13:27:45.604113,57.3,31.4,28.1,26.1
2026-02-03T13:27:47.806904,56.75,43.2,28.1,27.0
2026-02-03T13:27:50.010066,57.3,33.2,28.1,26.3
2026-02-03T13:27:52.213655,57.85,64.3,29.4,26.1
2026-02-03T13:27:54.420207,57.85,51.8,29.1,26.1
2026-02-03T13:27:56.622586,56.75,34.1,29.1,26.1
2026-02-03T13:27:58.825852,56.75,43.7,29.0,26.4
2026-02-03T13:28:01.028210,57.3,35.7,28.9,25.6
2026-02-03T13:28:03.234117,57.85,51.6,28.7,26.4
2026-02-03T13:28:05.437814,55.65,36.8,28.7,26.0
2026-02-03T13:28:07.641289,56.75,34.0,28.4,25.8
2026-02-03T13:28:09.846325,55.65,44.2,28.3,26.2
2026-02-03T13:28:12.049934,57.3,32.2,28.3,26.0
2026-02-03T13:28:14.253124,56.2,41.9,28.3,26.5
2026-02-03T13:28:16.458484,56.2,33.7,28.3,27.0
2026-02-03T13:28:18.660413,57.3,34.8,28.3,26.0
2026-02-03T13:28:20.863068,55.65,40.7,28.2,26.7
2026-02-03T13:28:23.064938,56.2,32.1,28.2,26.1
2026-02-03T13:28:25.269036,58.95,51.1,28.2,26.7
2026-02-03T13:28:27.478829,57.3,37.8,28.2,25.4
2026-02-03T13:28:29.684772,57.3,40.1,28.2,25.7
2026-02-03T13:28:31.888629,55.1,38.7,28.2,25.2
2026-02-03T13:28:34.091744,56.75,32.8,28.2,26.1
2026-02-03T13:28:36.295684,56.2,44.5,28.2,27.6
2026-02-03T13:28:38.498230,56.75,32.8,28.2,25.4
2026-02-03T13:28:40.702484,56.75,45.0,28.1,25.2
2026-02-03T13:28:42.905957,56.2,35.5,28.1,25.5
