timestamp,temperature_C,cpu_percent,memory_percent,cpu_freq_MHz,cpu_voltage_V,throttled_flags_hex
2026-03-05T23:58:23.195997,60.6,80.5,29.6,2400.027136,0.851,0x0
2026-03-05T23:58:24.217927,60.05,78.3,29.7,2400.023808,0.851,0x0
2026-03-05T23:58:25.250438,60.6,80.0,29.6,2400.030464,0.851,0x0
2026-03-05T23:58:26.271351,60.6,80.0,29.7,2400.02048,0.851,0x0
2026-03-05T23:58:27.299686,60.05,79.1,29.7,2400.02048,0.851,0x0
2026-03-05T23:58:28.424722,59.5,79.5,29.6,2400.030464,0.851,0x0
2026-03-05T23:58:29.449976,60.05,78.5,29.8,2400.027136,0.851,0x0
2026-03-05T23:58:30.474819,60.6,78.2,29.6,2400.02048,0.851,0x0
2026-03-05T23:58:31.498732,60.05,79.1,29.6,2400.023808,0.851,0x0
2026-03-05T23:58:32.522320,60.6,77.8,29.8,2400.027136,0.851,0x0
2026-03-05T23:58:33.551290,60.05,79.5,29.7,2400.023808,0.851,0x0
2026-03-05T23:58:34.572974,58.95,80.0,29.7,2400.02048,0.851,0x0
2026-03-05T23:58:35.599886,60.05,78.4,29.9,2400.033792,0.851,0x0
2026-03-05T23:58:36.629894,61.7,79.9,29.8,2400.033792,0.851,0x0
2026-03-05T23:58:37.660152,61.15,80.1,29.8,2400.023808,0.851,0x0
2026-03-05T23:58:38.680140,60.05,78.8,29.9,2400.033792,0.851,0x0
2026-03-05T23:58:39.706818,60.05,79.7,29.9,2400.033792,0.851,0x0
2026-03-05T23:58:40.730888,60.6,78.6,30.0,2400.02048,0.851,0x0
2026-03-05T23:58:41.755746,60.05,78.2,30.2,2400.027136,0.851,0x0
2026-03-05T23:58:42.781081,60.6,79.5,30.5,2400.03712,0.851,0x0
2026-03-05T23:58:43.811395,59.5,79.6,30.3,2400.027136,0.851,0x0
2026-03-05T23:58:44.832045,61.7,79.0,30.4,2400.027136,0.851,0x0
2026-03-05T23:58:45.855855,60.6,79.6,30.2,2400.033792,0.851,0x0
2026-03-05T23:58:46.878754,62.25,79.2,29.8,2400.02048,0.851,0x0
2026-03-05T23:58:47.906163,60.05,78.2,29.6,2400.033792,0.851,0x0
2026-03-05T23:58:48.929618,61.15,79.7,29.8,2400.033792,0.851,0x0
2026-03-05T23:58:49.953782,58.95,78.8,29.9,2400.027136,0.851,0x0
2026-03-05T23:58:50.984532,61.15,77.6,29.8,2400.033792,0.851,0x0
2026-03-05T23:58:52.015456,60.05,80.9,29.7,2400.027136,0.851,0x0
2026-03-05T23:58:53.048772,59.5,87.1,30.1,2400.033792,0.851,0x0
2026-03-05T23:58:54.079780,60.05,84.4,30.0,2400.03712,0.851,0x0
2026-03-05T23:58:55.102676,61.15,78.7,30.0,2400.030464,0.851,0x0
2026-03-05T23:58:56.121784,60.05,77.1,29.9,2400.02048,0.851,0x0
2026-03-05T23:58:57.142334,61.15,76.3,29.8,2400.030464,0.851,0x0
2026-03-05T23:58:58.174719,61.15,69.4,29.7,2400.030464,0.851,0x0
2026-03-05T23:58:59.201940,58.95,77.9,29.6,2400.027136,0.851,0x0
2026-03-05T23:59:00.223768,60.6,77.8,29.8,2400.033792,0.851,0x0
2026-03-05T23:59:01.245455,61.7,77.9,29.7,2400.023808,0.851,0x0
2026-03-05T23:59:02.265303,60.6,78.5,29.6,2400.030464,0.851,0x0
2026-03-05T23:59:03.293566,61.7,79.6,29.6,2400.030464,0.851,0x0
2026-03-05T23:59:04.318706,60.6,78.9,29.6,2400.02048,0.851,0x0
2026-03-05T23:59:05.343335,60.6,79.4,29.5,2400.030464,0.851,0x0
2026-03-05T23:59:06.372599,60.6,79.0,29.6,2400.03712,0.851,0x0
2026-03-05T23:59:07.393727,61.7,79.6,29.6,2400.02048,0.851,0x0
2026-03-05T23:59:08.430089,60.6,79.5,29.6,2400.030464,0.851,0x0
2026-03-05T23:59:09.453319,61.15,78.9,29.7,2400.033792,0.851,0x0
2026-03-05T23:59:10.477984,62.25,80.0,29.6,2400.02048,0.851,0x0
2026-03-05T23:59:11.497094,61.7,78.6,29.7,2400.02048,0.851,0x0
2026-03-05T23:59:12.525879,60.05,79.1,29.7,2400.033792,0.851,0x0
2026-03-05T23:59:13.548361,62.25,80.2,29.8,2400.033792,0.851,0x0
2026-03-05T23:59:14.572467,60.05,78.6,29.9,2400.03712,0.851,0x0
2026-03-05T23:59:15.596699,61.15,79.2,29.9,2400.03712,0.851,0x0
2026-03-05T23:59:16.620008,61.15,79.6,29.9,2400.033792,0.851,0x0
2026-03-05T23:59:17.642245,60.6,78.2,29.9,2400.033792,0.851,0x0
2026-03-05T23:59:18.672629,61.7,81.2,29.8,2400.033792,0.851,0x0
2026-03-05T23:59:19.706735,59.5,82.7,30.1,2400.027136,0.851,0x0
