timestamp,frame_count,fps
2026-03-04T11:02:19.764148,30,2.889
2026-03-04T11:02:30.438161,60,2.885
2026-03-04T11:02:42.391815,90,2.62
2026-03-04T11:02:54.279899,120,2.667
2026-03-04T11:03:08.449336,150,2.273
2026-03-04T11:03:20.809375,180,2.563
2026-03-04T11:03:31.514845,210,2.835
2026-03-04T11:03:42.582512,240,2.745
2026-03-04T11:03:53.840166,270,2.75
2026-03-04T11:04:06.262060,300,2.485
2026-03-04T11:04:16.265158,330,3.007
2026-03-04T11:04:26.667103,360,2.907
2026-03-04T11:04:36.931281,390,2.935
2026-03-04T11:04:47.506819,420,2.861
2026-03-04T11:04:58.210111,450,2.825
2026-03-04T11:05:08.554516,480,2.939
2026-03-04T11:05:18.681029,510,2.975
2026-03-04T11:05:28.924124,540,2.938
2026-03-04T11:05:40.517410,570,2.678
2026-03-04T11:05:50.920691,600,2.93
2026-03-04T11:06:00.863133,630,3.028
2026-03-04T11:06:11.160402,660,2.934
2026-03-04T11:06:21.784269,690,2.931
2026-03-04T11:06:32.118348,720,2.933
2026-03-04T11:06:42.584177,750,2.886
2026-03-04T11:06:53.035857,780,2.895
2026-03-04T11:07:03.132498,810,2.982
2026-03-04T11:07:13.194315,840,3.004
2026-03-04T11:07:23.345878,870,2.965
2026-03-04T11:07:33.383699,900,3.005
2026-03-04T11:07:43.777386,930,2.911
2026-03-04T11:07:54.280078,960,2.895
2026-03-04T11:08:04.791147,990,2.907
2026-03-04T11:08:15.017379,1020,2.941
2026-03-04T11:08:25.136394,1050,2.988
2026-03-04T11:08:35.165680,1080,3.003
2026-03-04T11:08:46.093090,1110,2.776
2026-03-04T11:08:56.067251,1140,3.041
2026-03-04T11:09:06.065044,1170,3.011
2026-03-04T11:09:16.152721,1200,2.986
2026-03-04T11:09:26.713362,1230,2.868
2026-03-04T11:09:37.507299,1260,2.902
2026-03-04T11:09:47.869048,1290,2.931
2026-03-04T11:09:58.395431,1320,2.872
2026-03-04T11:10:08.976841,1350,2.862
2026-03-04T11:10:19.187903,1380,2.96
2026-03-04T11:10:29.543218,1410,2.916
2026-03-04T11:10:40.088745,1440,2.879
2026-03-04T11:10:50.578468,1470,2.871
2026-03-04T11:11:00.921429,1500,2.92
2026-03-04T11:11:10.863201,1530,3.026
2026-03-04T11:11:21.577122,1560,2.833
2026-03-04T11:11:31.979554,1590,2.905
2026-03-04T11:11:42.145003,1620,2.982
2026-03-04T11:11:52.101105,1650,3.024
2026-03-04T11:12:02.263368,1680,2.979
2026-03-04T11:12:12.611057,1710,2.922
2026-03-04T11:12:22.993461,1740,2.91
2026-03-04T11:12:33.191453,1770,2.95
2026-03-04T11:12:43.512575,1800,2.927
2026-03-04T11:12:53.981058,1830,2.908
2026-03-04T11:13:04.396653,1860,2.896
2026-03-04T11:13:15.150036,1890,2.811
2026-03-04T11:13:25.500213,1920,2.917
2026-03-04T11:13:35.783523,1950,2.946
2026-03-04T11:13:45.900653,1980,2.974
2026-03-04T11:13:56.163414,2010,2.955
2026-03-04T11:14:06.292572,2040,2.97
2026-03-04T11:14:16.641151,2070,2.925
2026-03-04T11:14:26.689939,2100,2.995
2026-03-04T11:14:37.143562,2130,2.899
2026-03-04T11:14:47.208445,2160,2.991
2026-03-04T11:14:57.355098,2190,2.98
2026-03-04T11:15:07.664339,2220,2.926
2026-03-04T11:15:18.105935,2250,2.901
2026-03-04T11:15:28.506615,2280,2.91
2026-03-04T11:15:38.953086,2310,2.898
2026-03-04T11:15:49.079610,2340,2.97
2026-03-04T11:15:59.659531,2370,2.866
2026-03-04T11:16:10.335494,2400,2.842
2026-03-04T11:16:20.950271,2430,2.855
2026-03-04T11:16:31.339277,2460,2.912
2026-03-04T11:16:41.828365,2490,2.876
2026-03-04T11:16:56.249040,2520,2.212
2026-03-04T11:17:10.456589,2550,2.185
2026-03-04T11:17:20.932702,2580,2.892
2026-03-04T11:17:32.598472,2610,2.663
2026-03-04T11:17:44.159923,2640,2.688
2026-03-04T11:17:55.681222,2670,2.713
2026-03-04T11:18:07.029035,2700,2.735
2026-03-04T11:18:18.528810,2730,2.69
2026-03-04T11:18:31.365266,2760,2.421
2026-03-04T11:18:41.584371,2790,2.951
2026-03-04T11:18:54.928008,2820,2.351
2026-03-04T11:19:08.697448,2850,2.4
2026-03-04T11:19:24.657528,2880,1.953
2026-03-04T11:19:35.652942,2910,2.861
2026-03-04T11:19:47.224082,2940,2.681
2026-03-04T11:20:01.330310,2970,2.54
2026-03-04T11:20:11.930582,3000,2.863
2026-03-04T11:20:22.064130,3030,2.978
2026-03-04T11:20:35.719361,3060,2.443
2026-03-04T11:20:50.244292,3090,2.159
2026-03-04T11:21:04.693403,3120,2.206
2026-03-04T11:21:18.790311,3150,2.284
2026-03-04T11:21:31.081383,3180,2.564
2026-03-04T11:21:41.382744,3210,2.93
2026-03-04T11:21:51.641195,3240,2.944
2026-03-04T11:22:01.990183,3270,2.909
2026-03-04T11:22:12.512769,3300,2.884
2026-03-04T11:22:26.243559,3330,2.382
2026-03-04T11:22:36.675484,3360,2.89
2026-03-04T11:22:47.186362,3390,2.863
2026-03-04T11:22:57.618977,3420,2.889
2026-03-04T11:23:09.830624,3450,2.613
2026-03-04T11:23:20.690828,3480,2.838
2026-03-04T11:23:31.663198,3510,2.764
2026-03-04T11:23:42.864743,3540,2.733
2026-03-04T11:23:53.489918,3570,2.872
2026-03-04T11:24:03.469661,3600,3.035
2026-03-04T11:24:13.638861,3630,2.965
2026-03-04T11:24:23.809827,3660,2.963
2026-03-04T11:24:34.690780,3690,2.79
2026-03-04T11:24:47.961037,3720,2.452
2026-03-04T11:24:59.477143,3750,2.672
2026-03-04T11:25:14.249725,3780,2.237
2026-03-04T11:25:26.502164,3810,2.565
2026-03-04T11:25:38.604208,3840,2.609
2026-03-04T11:25:51.138388,3870,2.593
2026-03-04T11:26:05.612753,3900,2.23
2026-03-04T11:26:16.490287,3930,2.817
2026-03-04T11:26:30.895079,3960,2.31
2026-03-04T11:26:50.111674,3990,1.776
2026-03-04T11:27:03.611548,4020,2.461
2026-03-04T11:27:14.198281,4050,2.914
2026-03-04T11:27:29.643270,4080,2.166
2026-03-04T11:27:40.739769,4110,2.779
2026-03-04T11:27:53.410396,4140,2.532
2026-03-04T11:28:06.387513,4170,2.46
2026-03-04T11:28:21.868080,4200,2.437
2026-03-04T11:28:36.624700,4230,2.277
2026-03-04T11:28:47.621886,4260,2.764
2026-03-04T11:29:00.670481,4290,2.461
2026-03-04T11:29:14.741338,4320,2.4
2026-03-04T11:29:27.118373,4350,2.518
2026-03-04T11:29:41.329906,4380,2.212
2026-03-04T11:29:55.991818,4410,2.23
2026-03-04T11:30:08.752857,4440,2.463
2026-03-04T11:30:23.713801,4470,2.097
2026-03-04T11:30:40.786367,4500,1.968
2026-03-04T11:30:57.280872,4530,1.94
2026-03-04T11:31:12.132254,4560,2.168
2026-03-04T11:31:27.282444,4590,2.179
2026-03-04T11:31:40.573890,4620,2.402
2026-03-04T11:31:52.211646,4650,2.611
2026-03-04T11:32:03.524838,4680,2.72
