timestamp,temperature_C,cpu_percent,memory_percent,cpu_freq_MHz,cpu_voltage_V,throttled_flags_hex
2026-03-04T11:02:04.759489,49.05,100.0,31.2,2400.02048,0.8431,0x0
2026-03-04T11:02:05.787888,49.6,43.4,31.4,2400.033792,0.8431,0x0
2026-03-04T11:02:06.813984,49.05,36.4,32.2,2400.033792,0.8431,0x0
2026-03-04T11:02:07.830109,49.05,39.3,32.5,2400.017408,0.8431,0x0
2026-03-04T11:02:08.846285,48.5,31.2,33.1,2400.030464,0.8431,0x0
2026-03-04T11:02:09.861933,49.6,49.7,33.7,2400.030464,0.8431,0x0
2026-03-04T11:02:10.889279,51.25,80.1,34.3,2400.030464,0.8431,0x0
2026-03-04T11:02:11.914950,51.8,80.3,34.4,2400.03712,0.8431,0x0
2026-03-04T11:02:12.936008,51.8,81.8,34.2,2400.02048,0.8431,0x0
2026-03-04T11:02:13.959559,52.35,82.2,34.1,2400.027136,0.8431,0x0
2026-03-04T11:02:14.980146,54.0,80.5,34.3,2400.023808,0.8431,0x0
2026-03-04T11:02:16.001367,52.35,81.1,33.8,2400.02048,0.8431,0x0
2026-03-04T11:02:17.019997,53.45,82.8,33.6,2400.030464,0.8431,0x0
2026-03-04T11:02:18.042675,52.9,81.1,33.6,2400.027136,0.8431,0x0
2026-03-04T11:02:19.063720,52.35,79.1,33.8,2400.027136,0.8431,0x0
2026-03-04T11:02:20.088736,53.45,78.5,34.1,2400.027136,0.8431,0x0
2026-03-04T11:02:21.120693,54.0,83.3,34.1,2400.033792,0.8431,0x0
2026-03-04T11:02:22.155123,53.45,80.4,33.9,2400.027136,0.8431,0x0
2026-03-04T11:02:23.179531,55.1,80.9,33.8,2400.023808,0.8431,0x0
2026-03-04T11:02:24.199707,53.45,81.8,33.7,2400.023808,0.8431,0x0
2026-03-04T11:02:25.220824,55.1,80.4,33.7,2400.030464,0.8431,0x0
2026-03-04T11:02:26.245361,55.1,81.3,33.7,2400.023808,0.8431,0x0
2026-03-04T11:02:27.270364,54.0,80.0,33.7,2400.03712,0.8431,0x0
2026-03-04T11:02:28.298034,54.0,79.4,33.8,2400.027136,0.8431,0x0
2026-03-04T11:02:29.327894,54.55,82.4,34.1,2400.02048,0.8431,0x0
2026-03-04T11:02:30.356729,54.55,82.8,34.1,2400.033792,0.8431,0x0
2026-03-04T11:02:31.382624,53.45,79.9,34.6,2400.027136,0.8431,0x0
2026-03-04T11:02:32.411101,54.55,79.6,34.4,2400.02048,0.8431,0x0
2026-03-04T11:02:33.444754,54.55,83.4,34.5,2400.027136,0.8431,0x0
2026-03-04T11:02:34.480680,55.1,81.9,34.5,2400.03712,0.8431,0x0
2026-03-04T11:02:35.514937,55.1,83.1,34.3,2400.030464,0.8431,0x0
2026-03-04T11:02:36.542208,55.1,80.0,33.9,2400.03712,0.8431,0x0
2026-03-04T11:02:37.560503,55.1,81.9,34.0,2400.030464,0.8431,0x0
2026-03-04T11:02:38.585910,56.75,83.4,34.2,2400.02048,0.8431,0x0
2026-03-04T11:02:39.613045,55.1,84.3,33.9,2400.033792,0.8431,0x0
2026-03-04T11:02:40.635500,54.55,81.7,34.2,2400.027136,0.8431,0x0
2026-03-04T11:02:41.657988,55.1,81.0,34.2,2400.030464,0.8431,0x0
2026-03-04T11:02:42.688363,56.75,80.0,34.4,2400.023808,0.8431,0x0
2026-03-04T11:02:43.715836,55.1,77.3,34.4,2400.023808,0.8431,0x0
2026-03-04T11:02:44.743661,57.3,79.2,34.2,2400.03712,0.8431,0x0
2026-03-04T11:02:45.765746,55.65,81.7,33.8,2400.023808,0.8431,0x0
2026-03-04T11:02:46.799124,55.1,81.4,34.1,2400.02048,0.8431,0x0
2026-03-04T11:02:47.824409,56.75,85.4,34.0,2400.023808,0.8431,0x0
2026-03-04T11:02:48.850399,56.2,80.8,34.0,2400.027136,0.8431,0x0
2026-03-04T11:02:49.874567,56.75,81.7,33.8,2400.023808,0.8431,0x0
2026-03-04T11:02:51.001429,55.65,82.5,33.7,2400.027136,0.8431,0x0
2026-03-04T11:02:52.020736,56.2,80.9,34.0,2400.030464,0.8431,0x0
2026-03-04T11:02:53.044038,56.75,82.8,34.2,2400.023808,0.8431,0x0
2026-03-04T11:02:54.078414,54.55,83.7,34.1,2400.017408,0.8431,0x0
2026-03-04T11:02:55.100137,57.85,81.4,34.2,2400.027136,0.8431,0x0
2026-03-04T11:02:56.119833,54.55,81.9,34.4,2400.030464,0.8431,0x0
2026-03-04T11:02:57.144012,56.2,80.7,34.3,2400.023808,0.8431,0x0
2026-03-04T11:02:58.163746,56.2,79.4,34.1,2400.027136,0.8431,0x0
2026-03-04T11:02:59.196728,57.3,79.6,34.3,2400.033792,0.8431,0x0
2026-03-04T11:03:00.220720,56.2,80.7,34.4,2400.02048,0.8431,0x0
2026-03-04T11:03:01.253519,57.3,84.5,34.2,2400.033792,0.8431,0x0
2026-03-04T11:03:02.283347,56.2,81.1,34.1,2400.017408,0.8431,0x0
2026-03-04T11:03:03.312408,56.75,82.9,34.0,2400.023808,0.8431,0x0
2026-03-04T11:03:04.333050,56.2,80.5,34.0,2400.03712,0.8431,0x0
2026-03-04T11:03:05.360695,56.2,89.2,33.8,2400.030464,0.8431,0x0
2026-03-04T11:03:06.395556,57.3,85.1,33.9,2400.023808,0.8431,0x0
2026-03-04T11:03:07.433084,56.2,80.2,34.0,2400.027136,0.8431,0x0
2026-03-04T11:03:08.454461,56.75,80.2,33.8,2400.02048,0.8431,0x0
2026-03-04T11:03:09.480690,57.85,80.7,33.6,2400.02048,0.8431,0x0
2026-03-04T11:03:10.513241,56.75,84.3,33.8,2400.027136,0.8431,0x0
2026-03-04T11:03:11.542553,56.75,79.1,34.1,2400.027136,0.8431,0x0
2026-03-04T11:03:12.566060,55.1,80.5,34.1,2400.02048,0.8431,0x0
2026-03-04T11:03:13.593049,57.3,82.6,34.0,2400.030464,0.8431,0x0
2026-03-04T11:03:14.617071,57.3,80.3,34.1,2400.030464,0.8431,0x0
2026-03-04T11:03:15.645111,56.75,82.6,34.1,2400.02048,0.8431,0x0
2026-03-04T11:03:16.666861,57.3,85.6,34.3,2400.033792,0.8431,0x0
2026-03-04T11:03:17.692171,58.95,81.1,34.4,2400.033792,0.8431,0x0
2026-03-04T11:03:18.712073,58.95,81.3,34.3,2400.023808,0.8431,0x0
2026-03-04T11:03:19.736979,57.85,81.5,34.3,2400.033792,0.8431,0x0
2026-03-04T11:03:20.771710,57.85,80.4,34.0,2400.033792,0.8431,0x0
2026-03-04T11:03:21.800030,58.95,80.3,34.0,2400.023808,0.8431,0x0
2026-03-04T11:03:22.824202,57.85,81.9,33.9,2400.027136,0.8431,0x0
2026-03-04T11:03:23.846894,57.85,82.4,34.2,2400.033792,0.8431,0x0
2026-03-04T11:03:24.869565,57.85,80.7,34.1,2400.033792,0.8431,0x0
2026-03-04T11:03:25.891497,58.95,81.1,33.8,2400.023808,0.8431,0x0
2026-03-04T11:03:26.910401,58.4,79.7,33.9,2400.023808,0.8431,0x0
2026-03-04T11:03:27.938922,58.4,82.5,33.8,2400.02048,0.8431,0x0
2026-03-04T11:03:28.967332,58.95,81.7,33.9,2400.033792,0.8431,0x0
2026-03-04T11:03:29.989031,58.95,80.3,34.1,2400.023808,0.8431,0x0
2026-03-04T11:03:31.014172,58.95,82.1,34.1,2400.027136,0.8431,0x0
2026-03-04T11:03:32.038178,59.5,84.7,34.1,2400.030464,0.8431,0x0
2026-03-04T11:03:33.068853,58.4,81.5,34.1,2400.027136,0.8431,0x0
2026-03-04T11:03:34.089258,59.5,83.1,34.0,2400.023808,0.8431,0x0
2026-03-04T11:03:35.109586,58.95,81.2,34.4,2400.030464,0.8431,0x0
2026-03-04T11:03:36.150066,58.4,79.4,34.4,2400.023808,0.8431,0x0
2026-03-04T11:03:37.168667,57.85,80.8,34.4,2400.027136,0.8431,0x0
2026-03-04T11:03:38.191013,57.3,79.5,34.2,2400.033792,0.8431,0x0
2026-03-04T11:03:39.214177,57.85,80.5,34.2,2400.027136,0.8431,0x0
2026-03-04T11:03:40.246663,58.4,82.8,33.8,2400.030464,0.8431,0x0
2026-03-04T11:03:41.271331,60.05,81.0,33.6,2400.023808,0.8431,0x0
2026-03-04T11:03:42.293366,56.75,83.5,33.7,2400.02048,0.8431,0x0
2026-03-04T11:03:43.313542,58.4,80.6,33.8,2400.023808,0.8431,0x0
2026-03-04T11:03:44.341648,59.5,81.1,33.7,2400.033792,0.8431,0x0
2026-03-04T11:03:45.366705,56.75,81.0,33.8,2400.027136,0.8431,0x0
2026-03-04T11:03:46.391611,58.4,81.6,33.7,2400.023808,0.8431,0x0
2026-03-04T11:03:47.415149,60.05,80.9,33.8,2400.023808,0.8431,0x0
2026-03-04T11:03:48.436466,57.3,83.7,33.8,2400.033792,0.8431,0x0
