timestamp,frame_count,fps
2026-03-04T12:28:23.634340,30,2.523
2026-03-04T12:28:34.812014,60,2.747
2026-03-04T12:28:46.003640,90,2.702
2026-03-04T12:28:56.607835,120,2.847
