timestamp,frame_count,fps
2026-02-03T20:34:45.571306,2100,2.617
2026-02-03T20:34:57.224866,2130,2.606
2026-02-03T20:35:08.774382,2160,2.626
2026-02-03T20:35:20.259345,2190,2.633
2026-02-03T20:35:32.059266,2220,2.567
2026-02-03T20:35:43.941136,2250,2.562
2026-02-03T20:35:55.410758,2280,2.636
2026-02-03T20:36:07.235865,2310,2.569
2026-02-03T20:36:18.946420,2340,2.582
2026-02-03T20:36:30.458292,2370,2.621
2026-02-03T20:36:42.147646,2400,2.597
2026-02-03T20:36:53.954110,2430,2.565
2026-02-03T20:37:05.574317,2460,2.607
2026-02-03T20:37:17.100483,2490,2.633
2026-02-03T20:37:28.875240,2520,2.576
2026-02-03T20:37:40.424088,2550,2.631
2026-02-03T20:37:51.832760,2580,2.653
2026-02-03T20:38:03.638449,2610,2.563
2026-02-03T20:38:15.345176,2640,2.589
2026-02-03T20:38:26.848660,2670,2.625
2026-02-03T20:38:38.623934,2700,2.582
2026-02-03T20:38:50.427510,2730,2.575
2026-02-03T20:39:02.245894,2760,2.56
2026-02-03T20:39:13.868001,2790,2.6
2026-02-03T20:39:25.523887,2820,2.595
2026-02-03T20:39:37.220914,2850,2.6
2026-02-03T20:39:48.877004,2880,2.6
2026-02-03T20:40:00.658055,2910,2.583
2026-02-03T20:40:12.498841,2940,2.56
2026-02-03T20:40:24.018542,2970,2.622
2026-02-03T20:40:36.126260,3000,2.52
2026-02-03T20:40:47.889937,3030,2.576
2026-02-03T20:40:59.561719,3060,2.593
2026-02-03T20:41:11.131381,3090,2.609
2026-02-03T20:41:23.127117,3120,2.539
2026-02-03T20:41:34.861999,3150,2.586
2026-02-03T20:41:46.468289,3180,2.603
2026-02-03T20:41:58.368643,3210,2.553
2026-02-03T20:42:10.093615,3240,2.58
2026-02-03T20:42:21.906425,3270,2.567
2026-02-03T20:42:33.582333,3300,2.6
2026-02-03T20:42:45.239855,3330,2.593
2026-02-03T20:42:56.884337,3360,2.599
2026-02-03T20:43:08.835237,3390,2.536
2026-02-03T20:43:20.521568,3420,2.6
2026-02-03T20:43:32.081184,3450,2.613
2026-02-03T20:43:43.803490,3480,2.587
2026-02-03T20:43:55.562716,3510,2.581
2026-02-03T20:44:07.222432,3540,2.599
2026-02-03T20:44:18.713750,3570,2.633
2026-02-03T20:44:30.636452,3600,2.548
2026-02-03T20:44:42.404559,3630,2.576
2026-02-03T20:44:54.190376,3660,2.568
2026-02-03T20:45:06.000429,3690,2.57
2026-02-03T20:45:17.699643,3720,2.598
2026-02-03T20:45:29.289457,3750,2.605
2026-02-03T20:45:40.911922,3780,2.612
2026-02-03T20:45:52.819457,3810,2.548
2026-02-03T20:46:04.655414,3840,2.56
2026-02-03T20:46:16.220570,3870,2.615
2026-02-03T20:46:28.029159,3900,2.579
2026-02-03T20:46:39.750786,3930,2.58
2026-02-03T20:46:51.429942,3960,2.596
2026-02-03T20:47:03.218426,3990,2.572
2026-02-03T20:47:14.958382,4020,2.573
2026-02-03T20:47:26.711492,4050,2.581
2026-02-03T20:47:38.326924,4080,2.611
2026-02-03T20:47:50.120965,4110,2.575
2026-02-03T20:48:01.773194,4140,2.602
2026-02-03T20:48:13.354604,4170,2.607
2026-02-03T20:48:25.012053,4200,2.6
2026-02-03T20:48:36.805192,4230,2.566
2026-02-03T20:48:48.499886,4260,2.596
2026-02-03T20:49:00.131370,4290,2.602
2026-02-03T20:49:11.946894,4320,2.57
2026-02-03T20:49:23.652253,4350,2.586
2026-02-03T20:49:35.407079,4380,2.575
2026-02-03T20:49:47.267733,4410,2.564
2026-02-03T20:49:59.140633,4440,2.554
2026-02-03T20:50:10.764629,4470,2.604
2026-02-03T20:50:22.207933,4500,2.641
2026-02-03T20:50:34.098032,4530,2.548
2026-02-03T20:50:45.804933,4560,2.591
