timestamp,temperature_C,cpu_percent,memory_percent,cpu_freq_MHz,cpu_voltage_V,throttled_flags_hex
2026-03-04T10:57:59.081632,52.35,66.7,31.2,2400.027136,0.8431,0x0
2026-03-04T10:58:00.098853,54.0,36.0,31.5,2400.030464,0.8431,0x0
2026-03-04T10:58:01.115092,54.55,30.9,32.2,2400.017408,0.8431,0x0
2026-03-04T10:58:02.131160,54.55,30.1,32.6,2400.017408,0.8431,0x0
2026-03-04T10:58:03.147891,52.35,26.5,33.0,2400.030464,0.8431,0x0
2026-03-04T10:58:04.163602,55.1,64.7,33.7,2400.030464,0.8431,0x0
2026-03-04T10:58:05.185217,55.1,80.2,33.7,2400.033792,0.8431,0x0
2026-03-04T10:58:06.216989,56.75,81.1,34.0,2400.017408,0.8431,0x0
2026-03-04T10:58:07.247950,56.75,80.6,34.3,2400.02048,0.8431,0x0
2026-03-04T10:58:08.270486,56.75,79.2,34.7,2400.023808,0.8431,0x0
2026-03-04T10:58:09.288654,56.2,78.7,34.5,2400.033792,0.8431,0x0
2026-03-04T10:58:10.316647,56.75,79.6,34.4,2400.02048,0.8431,0x0
2026-03-04T10:58:11.343606,58.4,78.7,34.2,2400.030464,0.8431,0x0
2026-03-04T10:58:12.362425,56.2,80.3,34.3,2400.027136,0.8431,0x0
2026-03-04T10:58:13.388796,58.95,80.3,34.4,2400.03712,0.8431,0x0
2026-03-04T10:58:14.409194,58.95,72.5,34.3,2400.02048,0.8431,0x0
2026-03-04T10:58:15.446030,57.85,80.8,34.1,2400.027136,0.8431,0x0
2026-03-04T10:58:16.467016,58.95,80.3,34.2,2400.027136,0.8431,0x0
2026-03-04T10:58:17.486681,59.5,81.0,34.1,2400.027136,0.8431,0x0
2026-03-04T10:58:18.505357,57.85,80.9,34.1,2400.027136,0.8431,0x0
2026-03-04T10:58:19.528975,57.85,80.6,33.9,2400.02048,0.8431,0x0
2026-03-04T10:58:20.558271,57.85,85.4,34.3,2400.027136,0.8431,0x0
2026-03-04T10:58:21.582490,58.95,83.0,34.6,2400.02048,0.8431,0x0
2026-03-04T10:58:22.610110,59.5,80.9,34.9,2400.027136,0.8431,0x0
