timestamp,npu_utilization_percent,hailo_temp_C,hailo_clock_MHz
2026-04-18T10:50:10.472661,,50.77206802368164,400.0
2026-04-18T10:50:12.856891,100.0,51.48027420043945,400.0
2026-04-18T10:50:15.062013,100.0,52.087310791015625,400.0
2026-04-18T10:50:17.264139,100.0,52.44141387939453,400.0
2026-04-18T10:50:19.467218,100.0,52.744930267333984,400.0
2026-04-18T10:50:21.670419,100.0,52.79551696777344,400.0
2026-04-18T10:50:23.872785,100.0,52.99786376953125,400.0
2026-04-18T10:50:26.075690,100.0,53.04844665527344,400.0
2026-04-18T10:50:28.278148,100.0,53.25079345703125,400.0
2026-04-18T10:50:30.479708,100.0,53.4531364440918,400.0
2026-04-18T10:50:32.682729,100.0,53.65548324584961,400.0
2026-04-18T10:50:34.887742,100.0,53.65548324584961,400.0
2026-04-18T10:50:37.091418,100.0,53.70606994628906,400.0
2026-04-18T10:50:39.295046,100.0,53.8072395324707,400.0
2026-04-18T10:50:41.497149,100.0,53.756656646728516,400.0
2026-04-18T10:50:43.700245,100.0,53.90841293334961,400.0
2026-04-18T10:50:45.903373,100.0,53.857826232910156,400.0
2026-04-18T10:50:48.106373,100.0,53.857826232910156,400.0
2026-04-18T10:50:50.308285,100.0,54.009586334228516,400.0
2026-04-18T10:50:52.511946,100.0,53.95899963378906,400.0
2026-04-18T10:50:54.715134,100.0,53.95899963378906,400.0
2026-04-18T10:50:56.917805,100.0,54.009586334228516,400.0
2026-04-18T10:50:59.119444,100.0,54.009586334228516,400.0
2026-04-18T10:51:01.321325,100.0,54.11075973510742,400.0
2026-04-18T10:51:03.524603,100.0,54.06017303466797,400.0
2026-04-18T10:51:05.726577,100.0,54.009586334228516,400.0
2026-04-18T10:51:07.929726,100.0,54.11075973510742,400.0
2026-04-18T10:51:10.131673,100.0,54.009586334228516,400.0
2026-04-18T10:51:12.333587,91.1,54.06017303466797,400.0
2026-04-18T10:51:14.536305,100.0,54.161346435546875,400.0
2026-04-18T10:51:16.737930,100.0,54.06017303466797,400.0
2026-04-18T10:51:18.940190,100.0,54.11075973510742,400.0
2026-04-18T10:51:21.143773,100.0,54.161346435546875,400.0
2026-04-18T10:51:23.348639,100.0,54.11075973510742,400.0
2026-04-18T10:51:25.551919,100.0,54.06017303466797,400.0
2026-04-18T10:51:27.755887,100.0,54.161346435546875,400.0
2026-04-18T10:51:29.959132,100.0,54.161346435546875,400.0
2026-04-18T10:51:32.162916,100.0,54.11075973510742,400.0
2026-04-18T10:51:34.365034,100.0,54.11075973510742,400.0
2026-04-18T10:51:36.570763,100.0,54.161346435546875,400.0
2026-04-18T10:51:38.777053,100.0,54.11075973510742,400.0
2026-04-18T10:51:40.981497,100.0,54.11075973510742,400.0
2026-04-18T10:51:43.184426,100.0,54.11075973510742,400.0
2026-04-18T10:51:45.388101,100.0,54.21192932128906,400.0
2026-04-18T10:51:47.592260,100.0,54.21192932128906,400.0
2026-04-18T10:51:49.795065,100.0,54.11075973510742,400.0
2026-04-18T10:51:51.998107,100.0,54.21192932128906,400.0
2026-04-18T10:51:54.200463,100.0,54.11075973510742,400.0
2026-04-18T10:51:56.403790,100.0,54.009586334228516,400.0
2026-04-18T10:51:58.609708,100.0,54.161346435546875,400.0
2026-04-18T10:52:00.812836,100.0,54.11075973510742,400.0
2026-04-18T10:52:03.014538,100.0,54.11075973510742,400.0
2026-04-18T10:52:05.217775,100.0,54.06017303466797,400.0
2026-04-18T10:52:07.419817,100.0,54.06017303466797,400.0
2026-04-18T10:52:09.622765,100.0,53.95899963378906,400.0
2026-04-18T10:52:11.840289,87.6,53.95899963378906,400.0
2026-04-18T10:52:14.042382,92.9,54.009586334228516,400.0
2026-04-18T10:52:16.245681,95.1,54.009586334228516,400.0
2026-04-18T10:52:18.453009,95.7,54.009586334228516,400.0
2026-04-18T10:52:20.656114,95.7,54.06017303466797,400.0
2026-04-18T10:52:22.858854,95.7,54.06017303466797,400.0
2026-04-18T10:52:25.062747,95.5,54.06017303466797,400.0
2026-04-18T10:52:27.265605,95.5,54.06017303466797,400.0
2026-04-18T10:52:29.469101,92.3,54.06017303466797,400.0
2026-04-18T10:52:31.672234,95.5,54.161346435546875,400.0
2026-04-18T10:52:33.874506,95.7,54.161346435546875,400.0
2026-04-18T10:52:36.077147,95.3,54.161346435546875,400.0
2026-04-18T10:52:38.279204,95.6,54.161346435546875,400.0
2026-04-18T10:52:40.483591,95.7,54.21192932128906,400.0
2026-04-18T10:52:42.686923,95.9,54.161346435546875,400.0
2026-04-18T10:52:44.889473,95.0,54.06017303466797,400.0
2026-04-18T10:52:47.091295,94.8,54.161346435546875,400.0
2026-04-18T10:52:49.295922,95.1,54.21192932128906,400.0
2026-04-18T10:52:51.499100,96.0,54.262516021728516,400.0
2026-04-18T10:52:53.701525,95.5,54.262516021728516,400.0
2026-04-18T10:52:55.904508,95.4,54.21192932128906,400.0
2026-04-18T10:52:58.107968,95.8,54.262516021728516,400.0
2026-04-18T10:53:00.311120,95.3,54.21192932128906,400.0
2026-04-18T10:53:02.514141,92.9,54.262516021728516,400.0
2026-04-18T10:53:04.718292,96.0,54.262516021728516,400.0
2026-04-18T10:53:06.921507,94.6,54.262516021728516,400.0
2026-04-18T10:53:09.123418,95.6,54.36368942260742,400.0
