timestamp,temperature_C,cpu_percent,memory_percent,cpu_freq_MHz,cpu_voltage_V,throttled_flags_hex,num_threads,running_threads
2026-03-28T15:46:30.121550,49.6,50.0,24.8,2400.033792,0.8487,0x0,1,1
2026-03-28T15:46:31.139256,48.5,50.6,25.6,2400.02048,0.8487,0x0,4,1
2026-03-28T15:46:32.156376,50.15,44.0,26.1,2400.033792,0.8487,0x0,11,1
2026-03-28T15:46:33.174940,48.5,29.7,26.5,2400.030464,0.8487,0x0,23,0
2026-03-28T15:46:34.196322,49.6,47.5,27.0,2400.027136,0.8487,0x0,24,2
2026-03-28T15:46:35.218820,51.25,63.5,27.1,2400.033792,0.8487,0x0,24,1
2026-03-28T15:46:36.242183,51.8,71.0,27.3,2400.033792,0.8487,0x0,22,3
2026-03-28T15:46:37.264164,52.35,75.7,27.6,2400.02048,0.8487,0x0,22,2
2026-03-28T15:46:38.283761,53.45,74.6,27.7,2400.030464,0.8487,0x0,24,1
2026-03-28T15:46:39.309593,52.9,71.8,27.6,2400.027136,0.8487,0x0,24,3
2026-03-28T15:46:40.329788,52.9,72.1,27.2,2400.030464,0.8487,0x0,22,5
2026-03-28T15:46:41.358629,52.9,70.7,27.5,2400.030464,0.8487,0x0,22,0
2026-03-28T15:46:42.376392,53.45,71.4,27.4,2400.023808,0.8487,0x0,22,3
2026-03-28T15:46:43.396021,52.9,72.5,27.3,2400.027136,0.8487,0x0,24,1
2026-03-28T15:46:44.420021,53.45,72.2,27.1,2400.03712,0.8487,0x0,22,2
2026-03-28T15:46:45.439834,54.0,71.6,27.2,2400.033792,0.8487,0x0,24,1
2026-03-28T15:46:46.462814,53.45,71.0,27.2,2400.023808,0.8487,0x0,24,1
2026-03-28T15:46:47.483889,54.0,69.4,27.2,2400.030464,0.8487,0x0,22,4
2026-03-28T15:46:48.508039,55.1,71.8,27.0,2400.023808,0.8487,0x0,22,3
2026-03-28T15:46:49.530887,54.0,72.4,27.0,2400.023808,0.8487,0x0,22,2
2026-03-28T15:46:50.558954,54.0,75.9,26.7,2400.02048,0.8487,0x0,22,3
