timestamp,frame_count,fps
2026-02-03T00:00:56.337962,30,15.94
2026-02-03T00:00:57.261727,60,21.38
2026-02-03T00:00:58.187606,90,24.11
2026-02-03T00:00:59.113275,120,25.76
2026-02-03T00:01:00.040588,150,26.86
2026-02-03T00:01:00.968143,180,27.64
2026-02-03T00:01:01.890371,210,28.24
2026-02-03T00:01:02.818308,240,28.7
2026-02-03T00:01:03.742442,270,29.07
2026-02-03T00:01:04.667802,300,29.38
2026-02-03T00:01:05.602537,330,29.6
