timestamp,temperature_C,cpu_percent,memory_percent,cpu_freq_MHz,cpu_voltage_V,throttled_flags_hex
2026-03-24T19:07:21.558066,47.95,66.7,29.1,2400.030464,0.8487,0x0
2026-03-24T19:07:22.575363,50.7,43.1,30.1,2400.030464,0.8487,0x0
2026-03-24T19:07:23.592116,48.5,39.1,30.4,2400.02048,0.8487,0x0
2026-03-24T19:07:24.610455,50.15,27.6,30.9,2400.023808,0.8487,0x0
2026-03-24T19:07:25.629454,48.5,41.6,31.3,2400.027136,0.8487,0x0
2026-03-24T19:07:26.660499,52.35,86.1,31.7,2400.03712,0.8487,0x0
2026-03-24T19:07:27.680571,51.8,81.2,31.8,2400.033792,0.8487,0x0
2026-03-24T19:07:28.703584,52.9,83.3,31.9,2400.023808,0.8487,0x0
2026-03-24T19:07:29.732398,52.35,84.7,32.2,2400.02048,0.8487,0x0
2026-03-24T19:07:30.755146,52.35,77.6,32.3,2400.030464,0.8487,0x0
2026-03-24T19:07:31.781823,53.45,86.2,32.6,2400.030464,0.8487,0x0
2026-03-24T19:07:32.815022,52.35,80.9,32.7,2400.023808,0.8487,0x0
2026-03-24T19:07:33.840700,53.45,87.7,32.5,2400.033792,0.8487,0x0
2026-03-24T19:07:34.865028,54.0,87.3,32.4,2400.030464,0.8487,0x0
2026-03-24T19:07:35.889799,54.0,82.8,32.3,2400.033792,0.8487,0x0
2026-03-24T19:07:36.912192,53.45,85.2,31.8,2400.03712,0.8487,0x0
2026-03-24T19:07:37.941451,53.45,82.9,31.8,2400.017408,0.8487,0x0
2026-03-24T19:07:38.967415,55.1,81.4,31.8,2400.027136,0.8487,0x0
2026-03-24T19:07:39.996574,55.1,75.2,31.8,2400.023808,0.8487,0x0
2026-03-24T19:07:41.015968,54.55,80.2,31.8,2400.023808,0.8487,0x0
2026-03-24T19:07:42.041084,55.1,81.2,31.7,2400.02048,0.8487,0x0
2026-03-24T19:07:43.072938,55.1,80.8,31.6,2400.02048,0.8487,0x0
