timestamp,temperature_C,cpu_percent,memory_percent,cpu_freq_MHz,cpu_voltage_V,throttled_flags_hex,num_threads,running_threads
2026-03-29T14:55:40.712647,47.4,50.0,27.7,2400.030464,0.852,0x0,1,1
2026-03-29T14:55:41.803351,49.05,37.9,28.4,2400.033792,0.852,0x0,4,1
2026-03-29T14:55:42.819888,50.15,38.5,28.9,2400.027136,0.852,0x0,16,1
2026-03-29T14:55:43.838039,49.6,50.7,29.3,2400.027136,0.852,0x0,33,0
2026-03-29T14:55:44.857054,49.05,42.2,29.5,2400.030464,0.852,0x0,27,3
2026-03-29T14:55:45.893124,49.6,66.3,29.7,2400.030464,0.852,0x0,28,
2026-03-29T14:55:46.912534,51.8,67.8,29.9,2400.030464,0.852,0x0,34,
2026-03-29T14:55:47.932950,51.25,65.8,29.9,2400.030464,0.852,0x0,34,9
2026-03-29T14:55:48.954934,51.8,67.4,30.1,2400.033792,0.852,0x0,29,1
2026-03-29T14:55:49.977806,51.8,65.2,30.3,2400.023808,0.852,0x0,34,3
2026-03-29T14:55:51.003493,52.9,68.0,30.3,2400.027136,0.852,0x0,30,
2026-03-29T14:55:52.024173,52.35,67.5,30.1,2400.023808,0.852,0x0,27,1
2026-03-29T14:55:53.048655,52.35,66.1,30.3,2400.027136,0.852,0x0,34,5
2026-03-29T14:55:54.069385,51.8,67.7,30.3,2400.033792,0.852,0x0,27,4
2026-03-29T14:55:55.092437,53.45,67.3,30.3,2400.030464,0.852,0x0,27,2
2026-03-29T14:55:56.115371,53.45,66.7,30.3,2400.027136,0.852,0x0,27,4
2026-03-29T14:55:57.141348,53.45,76.5,30.0,2400.027136,0.852,0x0,34,
2026-03-29T14:55:58.164933,52.35,68.9,29.8,2400.03712,0.852,0x0,27,3
2026-03-29T14:55:59.186710,52.35,71.8,29.6,2400.02048,0.852,0x0,27,1
2026-03-29T14:56:00.209827,52.35,66.0,29.6,2400.030464,0.852,0x0,27,3
2026-03-29T14:56:01.228888,54.0,67.2,29.8,2400.027136,0.852,0x0,27,0
2026-03-29T14:56:02.248051,53.45,67.3,29.8,2400.03712,0.852,0x0,27,3
2026-03-29T14:56:03.273971,52.9,66.3,29.7,2400.023808,0.852,0x0,30,
2026-03-29T14:56:04.398883,52.9,66.1,29.6,2400.023808,0.852,0x0,34,1
2026-03-29T14:56:05.420007,54.55,68.0,29.5,2400.02048,0.852,0x0,27,4
2026-03-29T14:56:06.447252,54.0,67.2,29.4,2400.027136,0.852,0x0,34,10
2026-03-29T14:56:07.465818,53.45,68.0,29.4,2400.027136,0.852,0x0,34,2
2026-03-29T14:56:08.491833,53.45,66.4,29.2,2400.023808,0.852,0x0,34,
2026-03-29T14:56:09.515651,53.45,66.8,29.2,2400.02048,0.852,0x0,34,1
